sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
119,train_zscore,1.0,11,11,501.7582702636719,4.2244672775268555
120,train_zscore,1.0,4,4,3.181988477706909,0.1786881685256958
121,train_zscore,0.6666666666666666,2,3,5144.45263671875,6.683071136474609
122,train_zscore,1.0,9,9,107.6446304321289,1.8586372137069702
123,train_zscore,1.0,9,9,279.9395446777344,2.7739789485931396
124,train_zscore,1.0,4,4,15.786177635192871,0.5642501711845398
125,train_zscore,1.0,3,3,0.2646559476852417,0.05189741775393486
126,train_zscore,1.0,6,6,136.97459411621094,2.046445846557617
127,train_zscore,1.0,12,12,43.27522277832031,1.1210768222808838
128,train_zscore,0.8888888888888888,8,9,5240.66015625,7.58070182800293
129,train_zscore,1.0,5,5,68.04212188720703,1.060017466545105
130,train_zscore,1.0,5,5,124.98757934570312,1.269294023513794
131,train_zscore,1.0,6,6,160.25424194335938,2.552497386932373
132,train_zscore,1.0,12,12,133.74057006835938,1.7420947551727295
133,train_zscore,1.0,11,11,817.2192993164062,4.293661117553711
134,train_zscore,1.0,6,6,137.89410400390625,1.7195825576782227
135,train_zscore,0.8,4,5,5357.91015625,8.184447288513184
136,train_zscore,1.0,5,5,378.5606994628906,3.8213393688201904
137,train_zscore,1.0,9,9,393.9283142089844,2.5002574920654297
138,train_zscore,0.6,3,5,10168.8291015625,11.950115203857422
139,train_zscore,1.0,3,3,1.1820690631866455,0.1750059574842453
140,train_zscore,0.9090909090909091,10,11,5253.150390625,7.673346996307373
141,train_zscore,1.0,18,18,780.6618041992188,4.759121894836426
142,train_zscore,1.0,13,13,1487.258544921875,8.875812530517578
143,train_zscore,0.0,0,4,20045.595703125,20.9058895111084
144,train_zscore,1.0,12,12,545.7549438476562,3.5471432209014893
145,train_zscore,1.0,4,4,91.37295532226562,1.2280126810073853
146,train_zscore,0.8571428571428571,12,14,11188.7021484375,16.328100204467773
147,train_zscore,0.8333333333333334,5,6,6130.53857421875,11.665414810180664
148,train_zscore,1.0,6,6,28.96893882751465,0.4967692494392395
149,train_zscore,0.9333333333333333,14,15,5195.9423828125,7.531005859375
150,train_zscore,0.0,0,6,29943.310546875,30.17218589782715
151,train_zscore,0.0,0,6,30191.14453125,31.901351928710938
152,train_zscore,0.9,9,10,5193.3291015625,7.64607048034668
153,train_zscore,1.0,10,10,72.08834838867188,1.3338720798492432
154,train_zscore,1.0,15,15,1313.966552734375,8.588652610778809
155,train_zscore,1.0,4,4,164.05218505859375,1.6988012790679932
156,train_zscore,1.0,11,11,195.05784606933594,2.8332903385162354
157,train_zscore,1.0,6,6,0.08875520527362823,0.050319794565439224
158,train_zscore,1.0,6,6,13.506278038024902,0.5235654711723328
159,train_zscore,1.0,8,8,287.5166320800781,2.9822499752044678
160,train_zscore,0.0,0,3,15065.080078125,16.059785842895508
161,train_zscore,1.0,2,2,15.303549766540527,0.5173300504684448
162,train_zscore,1.0,4,4,8.47992992401123,0.5242457389831543
163,train_zscore,0.8333333333333334,5,6,5197.53369140625,7.764139175415039
