sample_index,signal_normalization,conditioning_mode,encoder_type,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
981,per_sample_zscore,concat,mlp,1.0,9,9,471.6096496582031,4.134272575378418
982,per_sample_zscore,concat,mlp,0.0,0,5,25096.087890625,26.390859603881836
983,per_sample_zscore,concat,mlp,1.0,5,5,108.81525421142578,1.7000548839569092
984,per_sample_zscore,concat,mlp,1.0,14,14,1084.51025390625,5.9483137130737305
985,per_sample_zscore,concat,mlp,1.0,4,4,14.727778434753418,0.5732266902923584
986,per_sample_zscore,concat,mlp,1.0,5,5,483.4566650390625,3.8139395713806152
987,per_sample_zscore,concat,mlp,1.0,5,5,598.13330078125,4.301117897033691
988,per_sample_zscore,concat,mlp,0.0,0,3,14989.48046875,15.426769256591797
989,per_sample_zscore,concat,mlp,1.0,8,8,151.8587646484375,1.8275755643844604
990,per_sample_zscore,concat,mlp,1.0,6,6,215.39508056640625,2.3873603343963623
991,per_sample_zscore,concat,mlp,1.0,6,6,57.941383361816406,0.8797092437744141
992,per_sample_zscore,concat,mlp,0.8888888888888888,8,9,5592.7548828125,8.729570388793945
993,per_sample_zscore,concat,mlp,1.0,10,10,1073.404052734375,7.114107608795166
994,per_sample_zscore,concat,mlp,0.8333333333333334,5,6,3989.8212890625,13.440905570983887
995,per_sample_zscore,concat,mlp,1.0,12,12,1898.9117431640625,10.729635238647461
996,per_sample_zscore,concat,mlp,1.0,12,12,201.60025024414062,2.6287384033203125
997,per_sample_zscore,concat,mlp,1.0,13,13,303.8941345214844,2.9008865356445312
998,per_sample_zscore,concat,mlp,1.0,9,9,262.9699401855469,3.6524364948272705
999,per_sample_zscore,concat,mlp,1.0,4,4,16.975711822509766,0.6458266973495483
