sample_id,split,dataset_id,feature_schema_version,scan_line_count,sensor_x_count,piao_full_compatible,exact_piao_full,full_feature_ready,full_candidate_mode,degraded_mode,degraded_mode_reason,A1__Bx_center_abs_peak,A1__Bx_center_peak_x_m,A1__Bx_center_signed_peak,A1__Bx_center_signed_peak_x_m,A1__Bx_center_min,A1__Bx_center_min_x_m,A1__Bx_center_width50_x_m,A1__Bx_center_energy,A2__Bx_center_grad_abs_peak,A2__Bx_center_grad_energy,A2__Bx_center_left_right_energy_ratio,A2__Bx_center_peak_asymmetry,A2__Bx_outer_peak_decay_ratio,A2__Bx_outer_width_decay_ratio,T1__Bx_env_abs_peak,T1__Bx_env_peak_y_m,T1__Bx_env_width50_y_m,T1__Bx_env_gauss_A,T1__Bx_env_gauss_y0_m,T1__Bx_env_gauss_sigma_m,T1__Bx_env_gauss_rmse,T1__Bx_env_gauss_fit_success,R1__Bx_tangential_gauss_nrmse,R1__Bx_tangential_fit_residual_peak_ratio,A1__By_center_abs_peak,A1__By_center_peak_x_m,A1__By_center_signed_peak,A1__By_center_signed_peak_x_m,A1__By_center_min,A1__By_center_min_x_m,A1__By_center_width50_x_m,A1__By_center_energy,A2__By_center_grad_abs_peak,A2__By_center_grad_energy,A2__By_center_left_right_energy_ratio,A2__By_center_peak_asymmetry,A2__By_outer_peak_decay_ratio,A2__By_outer_width_decay_ratio,T1__By_env_abs_peak,T1__By_env_peak_y_m,T1__By_env_width50_y_m,T1__By_env_gauss_A,T1__By_env_gauss_y0_m,T1__By_env_gauss_sigma_m,T1__By_env_gauss_rmse,T1__By_env_gauss_fit_success,R1__By_tangential_gauss_nrmse,R1__By_tangential_fit_residual_peak_ratio,A1__Bz_center_abs_peak,A1__Bz_center_peak_x_m,A1__Bz_center_signed_peak,A1__Bz_center_signed_peak_x_m,A1__Bz_center_min,A1__Bz_center_min_x_m,A1__Bz_center_width50_x_m,A1__Bz_center_energy,A2__Bz_center_grad_abs_peak,A2__Bz_center_grad_energy,A2__Bz_center_left_right_energy_ratio,A2__Bz_center_peak_asymmetry,A2__Bz_outer_peak_decay_ratio,A2__Bz_outer_width_decay_ratio,T1__Bz_env_abs_peak,T1__Bz_env_peak_y_m,T1__Bz_env_width50_y_m,T1__Bz_env_gauss_A,T1__Bz_env_gauss_y0_m,T1__Bz_env_gauss_sigma_m,T1__Bz_env_gauss_rmse,T1__Bz_env_gauss_fit_success,R1__Bz_tangential_gauss_nrmse,R1__Bz_tangential_fit_residual_peak_ratio,X1__center_Bx_Bz_abs_peak_ratio,X1__center_By_Bz_abs_peak_ratio,X1__center_Bx_By_abs_peak_ratio,X1__center_Bx_Bz_corr,X1__center_By_Bz_corr,X1__center_Bx_By_corr,X1__center_vmag_abs_peak,X1__center_vmag_peak_x_m,X1__center_vmag_width50_x_m,X1__center_vmag_energy,valid__A1__Bx_center_abs_peak,valid__A1__Bx_center_peak_x_m,valid__A1__Bx_center_signed_peak,valid__A1__Bx_center_signed_peak_x_m,valid__A1__Bx_center_min,valid__A1__Bx_center_min_x_m,valid__A1__Bx_center_width50_x_m,valid__A1__Bx_center_energy,valid__A2__Bx_center_grad_abs_peak,valid__A2__Bx_center_grad_energy,valid__A2__Bx_center_left_right_energy_ratio,valid__A2__Bx_center_peak_asymmetry,valid__A2__Bx_outer_peak_decay_ratio,valid__A2__Bx_outer_width_decay_ratio,valid__T1__Bx_env_abs_peak,valid__T1__Bx_env_peak_y_m,valid__T1__Bx_env_width50_y_m,valid__T1__Bx_env_gauss_A,valid__T1__Bx_env_gauss_y0_m,valid__T1__Bx_env_gauss_sigma_m,valid__T1__Bx_env_gauss_rmse,valid__T1__Bx_env_gauss_fit_success,valid__R1__Bx_tangential_gauss_nrmse,valid__R1__Bx_tangential_fit_residual_peak_ratio,valid__A1__By_center_abs_peak,valid__A1__By_center_peak_x_m,valid__A1__By_center_signed_peak,valid__A1__By_center_signed_peak_x_m,valid__A1__By_center_min,valid__A1__By_center_min_x_m,valid__A1__By_center_width50_x_m,valid__A1__By_center_energy,valid__A2__By_center_grad_abs_peak,valid__A2__By_center_grad_energy,valid__A2__By_center_left_right_energy_ratio,valid__A2__By_center_peak_asymmetry,valid__A2__By_outer_peak_decay_ratio,valid__A2__By_outer_width_decay_ratio,valid__T1__By_env_abs_peak,valid__T1__By_env_peak_y_m,valid__T1__By_env_width50_y_m,valid__T1__By_env_gauss_A,valid__T1__By_env_gauss_y0_m,valid__T1__By_env_gauss_sigma_m,valid__T1__By_env_gauss_rmse,valid__T1__By_env_gauss_fit_success,valid__R1__By_tangential_gauss_nrmse,valid__R1__By_tangential_fit_residual_peak_ratio,valid__A1__Bz_center_abs_peak,valid__A1__Bz_center_peak_x_m,valid__A1__Bz_center_signed_peak,valid__A1__Bz_center_signed_peak_x_m,valid__A1__Bz_center_min,valid__A1__Bz_center_min_x_m,valid__A1__Bz_center_width50_x_m,valid__A1__Bz_center_energy,valid__A2__Bz_center_grad_abs_peak,valid__A2__Bz_center_grad_energy,valid__A2__Bz_center_left_right_energy_ratio,valid__A2__Bz_center_peak_asymmetry,valid__A2__Bz_outer_peak_decay_ratio,valid__A2__Bz_outer_width_decay_ratio,valid__T1__Bz_env_abs_peak,valid__T1__Bz_env_peak_y_m,valid__T1__Bz_env_width50_y_m,valid__T1__Bz_env_gauss_A,valid__T1__Bz_env_gauss_y0_m,valid__T1__Bz_env_gauss_sigma_m,valid__T1__Bz_env_gauss_rmse,valid__T1__Bz_env_gauss_fit_success,valid__R1__Bz_tangential_gauss_nrmse,valid__R1__Bz_tangential_fit_residual_peak_ratio,valid__X1__center_Bx_Bz_abs_peak_ratio,valid__X1__center_By_Bz_abs_peak_ratio,valid__X1__center_Bx_By_abs_peak_ratio,valid__X1__center_Bx_Bz_corr,valid__X1__center_By_Bz_corr,valid__X1__center_Bx_By_corr,valid__X1__center_vmag_abs_peak,valid__X1__center_vmag_peak_x_m,valid__X1__center_vmag_width50_x_m,valid__X1__center_vmag_energy,fit_failure_reasons
rbc_pilot_050_shallow_medium_balanced_WD_dominant,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001284619327634573,0.003599999938160181,0.0002321066422155127,0.03480000048875809,-0.001284619327634573,0.003599999938160181,0.024800000712275505,3.795743643317476e-07,0.30632946071708944,0.006470640248407878,1.4402418958515484,0.18040912116129423,1.009473075958833,0.9465649055759775,0.0012870432110503316,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015540672757197171,0.00800000037997961,9.565088112140074e-05,0.03480000048875809,-0.00015540672757197171,0.00800000037997961,0.06320000067353249,3.765647328935491e-09,0.15699990005313189,0.0015714170864919545,0.7807950331589872,-0.12309387816079026,0.9578786453612981,1.1617647028611942,0.00017094473878387362,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009468375355936587,0.018799999728798866,0.0009468375355936587,0.018799999728798866,-0.0008570312056690454,-0.01679999940097332,0.04960000142455101,2.874236875631685e-07,0.5209489363696052,0.01325721307829808,1.0709397263788636,0.03425484840300258,0.9829228169795708,0.950191601779026,0.0009749375749379396,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.356747360917761,0.164132411031353,8.266175780837044,0.1233417942982979,-0.3559490834191701,0.5325632687868388,0.0013365103846045617,0.00559999980032444,0.04839999973773956,6.707636992238516e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_051_shallow_large_wide_WD_dominant,test,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012058860156685114,0.004800000227987766,0.00018586358055472374,-0.03920000046491623,-0.0012058860156685114,0.004800000227987766,0.03319999948143959,4.145809205782396e-07,0.2318950900094121,0.004465498358789406,1.5754744053300025,0.22344403972295168,0.9914207049412097,1.0246913448944768,0.0012497884454205632,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001658029214013368,0.008799999952316284,0.00013488979311659932,-0.02199999988079071,-0.0001658029214013368,0.008799999952316284,0.046800000593066216,5.027813527078227e-09,0.12260109450961126,0.0012695610062735915,0.8520999955894992,-0.07985530196139659,0.868814592687948,1.292817682347487,0.00019298438564874232,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009507855866104364,0.018400000408291817,0.0009507855866104364,0.018400000408291817,-0.0009083837503567338,-0.014000000432133675,0.05959999933838844,2.9927489763544876e-07,0.3045662079750243,0.008757138019905165,1.0769909408270273,0.03706850102888302,0.9802192727099464,0.9254658210836215,0.0009774209465831518,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2683048971824566,0.17438518603592473,7.273008252668755,0.04018345046218169,-0.7564923222570262,-0.10505995815731627,0.0012194413962703901,0.00559999980032444,0.052799999713897705,7.188836317407666e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_052_shallow_elongated_WD_dominant,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013097631745040417,0.005200000014156103,6.461417797254398e-05,-0.03999999910593033,-0.0013097631745040417,0.005200000014156103,0.024399999529123306,4.034306033306849e-07,0.23670908935335988,0.004805292320776107,1.4259544635188706,0.17558221719504966,0.9702657451247203,0.968253966200788,0.0013828842202201486,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015365149010904133,-0.019200000911951065,0.00015365149010904133,-0.019200000911951065,-0.0001427139068255201,0.009600000455975533,0.04559999890625477,4.769517825986547e-09,0.1403468260254461,0.0013562561490125691,0.4616008668395844,-0.36836262578620016,0.7488704105636271,1.0506912226816962,0.00024720135843381286,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009517362341284752,0.012799999676644802,0.0009517362341284752,0.012799999676644802,-0.0008985369931906462,-0.019600000232458115,0.06079999916255474,3.4127478436274305e-07,0.37706511961643563,0.010752494146885928,0.6738671650770336,-0.19483794277543962,0.9423873395625817,1.07420491873898,0.001067078672349453,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3761829460064838,0.16144335436565913,8.524246485175942,-0.01652329748729441,-0.7362133271533651,0.0384646993761178,0.0013658937955964093,0.005200000014156103,0.04839999973773956,7.494749055194145e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_053_medium_small_compact_WD_dominant,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012485109036788344,-0.0031999999191612005,0.00022109010023996234,-0.03440000116825104,-0.0012485109036788344,-0.0031999999191612005,0.020400000736117363,3.2204516658495565e-07,0.42544633710209173,0.007934262631268304,0.5950658874334904,-0.25386669964966835,0.9632278461117024,1.0000000228265333,0.0013066718820482492,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00027415016666054726,0.024399999529123306,8.65546680870466e-05,-0.017999999225139618,-0.00027415016666054726,0.024399999529123306,0.057200001552700996,7.256327090387074e-09,0.31348946370426034,0.00328929411681175,1.5353466938584914,0.21115324983178474,1.1467535043035542,0.9896194267835101,0.00027415016666054726,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009054609690792859,0.015599999576807022,0.0009054609690792859,0.015599999576807022,-0.000853413250297308,-0.01119999960064888,0.06359999813139439,3.0748443159405637e-07,0.6920081819009956,0.015539778737154574,1.1186043763798847,0.05598231444350513,1.0122174113786004,0.9607250303910809,0.0009058596333488822,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3788677218725147,0.30277414049035783,4.5541132397878155,0.12626743208501476,-0.24558262218606147,0.09810893204839345,0.0013117951691684485,0.004399999976158142,0.04879999905824661,6.367859252693992e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_054_medium_medium_balanced_WD_dominant,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0012329320888966322,0.00559999980032444,0.00012555025750771165,-0.03440000116825104,-0.0012329320888966322,0.00559999980032444,0.0272000003606081,3.5809876001529997e-07,0.22372891936900552,0.006047767577998279,1.686471313842913,0.25552899459809875,1.006853641668856,0.9927007423320712,0.0012415378587320447,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001868732797447592,-0.02199999988079071,0.0001868732797447592,-0.02199999988079071,-0.00016172016330529004,0.02280000038444996,0.04919999837875366,5.005414597718503e-09,0.15925267930102988,0.0020947079332944343,0.3795831242988146,-0.44971329728066783,1.0523847636285157,0.8817204125198262,0.00019988309941254556,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0010060055647045374,0.019200000911951065,0.0010060055647045374,0.019200000911951065,-0.0008859492372721434,-0.015200000256299973,0.0556000005453825,3.188117527823281e-07,0.36121726447245317,0.012525903461156297,1.1927693530219756,0.08791136776711583,1.0462812554011265,0.9823321689662025,0.0010060055647045374,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2255718379239213,0.1857576998588906,6.5976906413834655,0.006116288988132418,-0.7888515371493918,-0.010566231648181183,0.0013465802822608243,0.00559999980032444,0.047600001096725464,6.819159273953465e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_055_medium_large_wide_WD_dominant,test,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0010957246413454413,0.005200000014156103,7.142054528230801e-05,-0.03999999910593033,-0.0010957246413454413,0.005200000014156103,0.036399999633431435,3.4235625378447063e-07,0.26303894461735844,0.005329871443770288,1.30959653961995,0.13404788858529157,1.0050593588367873,1.0705882249818954,0.0011042525293305516,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0001768802321748808,0.02280000038444996,0.0001239395496668294,-0.01080000028014183,-0.0001768802321748808,0.02280000038444996,0.04839999973773956,5.524601987337411e-09,0.26806465092224374,0.002309539257639061,1.1221279087956737,0.0575497397161995,0.9028800817434726,1.0168067086725427,0.00020530431356746703,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009083240875042975,0.019200000911951065,0.0009083240875042975,0.019200000911951065,-0.0008799723000265658,-0.01759999990463257,0.06680000014603138,2.527629472111106e-07,0.8216198734965956,0.020900810221210327,0.8547317204107929,-0.07832306850126688,0.9925425527421974,1.0121211912541135,0.0009387641330249608,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.206314636393761,0.19473251299640773,6.194726385603692,0.06468582147930714,-0.5897608032151759,0.16848498055305866,0.0011268185043747782,0.00559999980032444,0.06680000014603138,6.006438029829186e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_058_deep_medium_balanced_WD_dominant,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.001128212083131075,0.0,0.00010284153540851548,-0.03999999910593033,-0.001128212083131075,0.0,0.026800000108778477,3.284551393232525e-07,0.24256929529851187,0.005334977559975868,1.0106696978075822,0.005306539318325807,0.9846934244700777,0.9571428633199967,0.001163390465080738,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00020356749882921576,0.01119999960064888,0.0001025724777719006,-0.009200000204145908,-0.00020356749882921576,0.01119999960064888,0.033599999733269215,5.18550093110494e-09,0.265159628960456,0.0021546685905491484,0.9310710969068523,-0.03569464801350738,0.986663030083871,0.7777777681962699,0.0002193369873566553,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.000788712000939995,-0.019600000232458115,0.0006875483668409288,0.019600000232458115,-0.000788712000939995,-0.019600000232458115,0.05679999850690365,2.0324523634835408e-07,0.3660406319593168,0.009928019531692079,0.9107370960690107,-0.04671647612569582,0.9762581754154069,0.9964912013544894,0.0008088400354608893,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.4304487338679521,0.2581011808956906,5.542201430089759,-0.007298377161673883,-0.5670585341015997,0.3200431881054049,0.0011354224768530422,0.004000000189989805,0.04999999888241291,5.368858766027116e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_059_deep_large_wide_WD_dominant,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011305855587124825,0.004399999976158142,0.00042205225327052176,-0.036400001496076584,-0.0011305855587124825,0.004399999976158142,0.036799998953938484,3.915099920128804e-07,0.2172305436537063,0.005210203246123094,1.3373360749363397,0.14432501964679065,1.0021925286026354,0.98924730482877,0.001147608389146626,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00015378481475636363,0.009999999776482582,0.00012050833902321756,-0.009200000204145908,-0.00015378481475636363,0.009999999776482582,0.059199998155236244,2.687751183375793e-09,0.1429777531033467,0.0014106389712706178,0.9526879302359461,-0.02422920172315351,1.0115747548635436,0.939682509178147,0.0001622360578039661,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009059011354111135,-0.035599999129772186,0.0007980164373293519,0.014800000004470348,-0.0009059011354111135,-0.035599999129772186,0.06640000268816948,2.472945298335914e-07,0.9966143365566849,0.019957189039415665,1.0033452508833036,0.0016698324374336544,1.0498161132751533,0.9046321878530921,0.0009059011354111135,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2480231170031633,0.16975893808387096,7.351737299314195,-0.11039980336026578,-0.5998976485958579,0.20706994168239734,0.0011633402767426675,0.00559999980032444,0.06359999999403954,6.414922730298476e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_060_deep_elongated_WD_dominant,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0010716808028519154,0.005200000014156103,0.0001590703905094415,0.03880000114440918,-0.0010716808028519154,0.005200000014156103,0.03160000033676624,3.322377134986911e-07,0.2119380704233754,0.004187383503689714,1.5758395750913363,0.22355412994651178,1.0083413517398596,1.000000029472234,0.001078187138773501,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00019109452841803432,0.02160000056028366,9.328885062132031e-05,-0.03799999877810478,-0.00019109452841803432,0.02160000056028366,0.031200001016259193,4.60755694770219e-09,0.1491143302318843,0.0014533799154153337,0.5027154899595334,-0.3309239262941637,0.990724273341308,0.5492957912176142,0.00019730027997866273,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0008188067586161196,-0.01720000058412552,0.0007607868756167591,0.020400000736117363,-0.0008188067586161196,-0.01720000058412552,0.058000000193715096,1.9382402081873145e-07,0.30124173242166497,0.007984623281707131,1.0408813960603382,0.020031245391944154,0.9764309158991797,1.0622710765166277,0.0008423511171713471,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.30883238514443,0.23338171846676828,5.608118723878526,0.019381110492750174,-0.7037745934264669,0.11221848499684604,0.0011106542530364967,0.00559999980032444,0.04479999840259552,5.306692912651249e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_033_deep_small_compact_boxy,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0013246284797787666,0.004000000189989805,0.00019675288058351725,-0.03480000048875809,-0.0013246284797787666,0.004000000189989805,0.02440000046044588,3.8924651109866114e-07,0.2657019160975888,0.006389221268951131,1.4196159402289692,0.17342253919407594,1.0402737841675946,0.9531250073896443,0.0013246284797787666,0.0,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00014649666263721883,0.02319999970495701,0.00010114661563420668,-0.012000000104308128,-0.00014649666263721883,0.02319999970495701,0.05400000140070915,2.865220645414975e-09,0.13420923365773912,0.001491898994564736,1.4296360157455115,0.1768314319351582,0.7610212945453776,1.3300493048712054,0.00020816337200812995,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009908409556373954,-0.01759999990463257,0.0009072053362615407,0.018400000408291817,-0.0009908409556373954,-0.01759999990463257,0.05920000001788139,3.305076286539855e-07,0.4531691924226302,0.011359610658822206,0.6016032260080239,-0.24874873347063317,1.0449316449072812,0.8888888951039211,0.0009917006827890873,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.3368729585129533,0.1478508349939768,9.042038609842246,0.05401576892255622,-0.48716199928857007,0.06060042443822552,0.001346531857716018,0.00559999980032444,0.04839999973773956,7.226193603980617e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_034_deep_medium_balanced_boxy,train,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011734002036973834,0.005200000014156103,0.0001739201252348721,-0.03440000116825104,-0.0011734002036973834,0.005200000014156103,0.03399999998509884,4.258585573043776e-07,0.2028831559681546,0.005023352431897774,1.689682789656194,0.2564178914734967,0.9946777296600482,1.0119047835181512,0.0011815207544714212,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00013460910122375935,0.02280000038444996,0.00010637407103786245,-0.009200000204145908,-0.00013460910122375935,0.02280000038444996,0.07479999959468842,3.5552946981770683e-09,0.1407404495297121,0.001889264981190632,1.2199191611028175,0.09906629257326893,0.859782292676688,1.0303030435198965,0.00017399192438460886,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0009511998505331576,0.02199999988079071,0.0009511998505331576,0.02199999988079071,-0.0009509236551821232,-0.01640000008046627,0.06000000052154064,3.0700122221086374e-07,0.3844512305788741,0.011148537906558625,1.2742146593958312,0.12057553945619157,0.948602117755726,0.9933774946762733,0.0010689834598451853,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,1.2336000715724253,0.14151505716523138,8.717094111986173,0.05479814866394623,-0.36132386504219727,-0.07614947900827339,0.0012183857863593138,-0.012000000104308128,0.05439999885857105,7.364150742134184e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
rbc_pilot_035_deep_large_wide_boxy,val,comsol_true_3d_rbc_imported_watertight_pilot_v3_240,nls_full_compatible_v1,3,201,True,False,False,False,True,scan_line_count_lt_5,0.0011359300697222352,0.005200000014156103,0.0001164120330940932,-0.035599999129772186,-0.0011359300697222352,0.005200000014156103,0.04399999976158142,5.431042909582337e-07,0.22469215216036356,0.004435308196930885,1.1040155125176208,0.04943666617417563,0.9699285388848297,1.0045662022783297,0.0011931259650737047,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.00014623647439293563,-0.017999999225139618,0.00014623647439293563,-0.017999999225139618,-0.00013403738557826728,0.02280000038444996,0.06240000016987324,3.84090279318995e-09,0.14093432876848677,0.0011835067972972692,0.8548600458077925,-0.07824846651920792,0.8793800853671155,1.1103202970819608,0.0001711328368401155,-0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.0011397612979635596,0.020400000736117363,0.0011397612979635596,0.020400000736117363,-0.0008673041011206806,-0.01759999990463257,0.06360000185668468,3.196582722878624e-07,0.3554163944795877,0.011280966689751232,0.5501143884816199,-0.2902273631296692,1.0467786309067084,0.9937499962710719,0.0011444886913523078,0.0010000000474974513,0.0020000000949949026,nan,nan,nan,nan,0.0,nan,nan,0.9966385696301763,0.12830447450200322,7.767761595988733,0.013140546492704313,-0.47506362625290116,-0.07717552983039784,0.0013396870678824664,0.020400000736117363,0.06160000152885914,8.666034660392861e-07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,
