sample_id,source_index,split,defect_type,stage,lambda_smooth,iou,dice,area_error,center_error_px,pred_area,true_area
rect_v9_0055,174,test,rectangular_notch,post_refine,0.01,0.6490196078431373,0.7871581450653984,0.3509803921568627,0.3922638180705676,331.0,510.0
rect_v9_0073,192,test,rectangular_notch,post_refine,0.01,0.7530364372469636,0.859122401847575,0.19583333333333333,0.4345077843778604,386.0,480.0
rot_p3_0040,239,test,rotated_rect,post_refine,0.01,0.6671899529042387,0.800376647834275,0.1001788908765653,2.71662534438202,503.0,559.0
rot_p3_0041,240,test,rotated_rect,post_refine,0.01,0.6222826086956522,0.7671691792294807,0.47717842323651455,1.2379397293763825,356.0,241.0
rot_p3_0042,241,test,rotated_rect,post_refine,0.01,0.7239057239057239,0.83984375,0.10018552875695733,3.558547269139553,485.0,539.0
rot_p3_0043,242,test,rotated_rect,post_refine,0.01,0.6358208955223881,0.7773722627737226,0.04634581105169341,2.9746100230463832,535.0,561.0
rot_p3_0044,243,test,rotated_rect,post_refine,0.01,0.651017214397496,0.7886255924170616,0.11942959001782531,3.489141961847828,494.0,561.0
rot_p3_0045,244,test,rotated_rect,post_refine,0.01,0.6449511400651465,0.7841584158415842,0.10416666666666667,2.7837486362420876,265.0,240.0
rot_p3_0046,245,test,rotated_rect,post_refine,0.01,0.6968253968253968,0.8213283442469598,0.020370370370370372,1.9609162268105744,529.0,540.0
rot_p3_0047,246,test,rotated_rect,post_refine,0.01,0.5829596412556054,0.7365439093484419,0.11229946524064172,3.527213630039047,498.0,561.0
rot_p3_0048,247,test,rotated_rect,post_refine,0.01,0.6448,0.7840466926070039,0.16428571428571428,0.7560112009771485,468.0,560.0
rot_v7_0005,252,test,rotated_rect,post_refine,0.01,0.6158730158730159,0.762278978388998,0.12083333333333333,3.135567653656607,269.0,240.0
rot_v7_0006,253,test,rotated_rect,post_refine,0.01,0.6411764705882353,0.7813620071684588,0.325,3.325713966114531,318.0,240.0
rot_v7_0012,259,test,rotated_rect,post_refine,0.01,0.654178674351585,0.7909407665505227,0.401673640167364,2.8276276681642423,335.0,239.0
rot_v7_0017,264,test,rotated_rect,post_refine,0.01,0.5623268698060941,0.7198581560283688,0.35,3.664111390481311,324.0,240.0
rot_v7_0021,268,test,rotated_rect,post_refine,0.01,0.66996699669967,0.8023715415019763,0.12605042016806722,3.3759747522653942,268.0,238.0
rot_v7_0022,269,test,rotated_rect,post_refine,0.01,0.7721088435374149,0.8714011516314779,0.1799163179916318,0.3956713318145704,282.0,239.0
rot_v7_0027,274,test,rotated_rect,post_refine,0.01,0.6195286195286195,0.7650727650727651,0.02100840336134454,3.3300472985609253,243.0,238.0
rot_v7_0032,279,test,rotated_rect,post_refine,0.01,0.6430976430976431,0.7827868852459017,0.04184100418410042,1.585905905064982,249.0,239.0
rot_v8_0006,285,test,rotated_rect,post_refine,0.01,0.6121212121212121,0.7593984962406015,0.21666666666666667,3.7639428943661444,292.0,240.0
rot_v8_0012,291,test,rotated_rect,post_refine,0.01,0.6476868327402135,0.7861771058315334,0.06276150627615062,3.083464415026111,224.0,239.0
rot_v8_0018,297,test,rotated_rect,post_refine,0.01,0.689419795221843,0.8161616161616162,0.0625,2.7356370247670703,255.0,240.0
rot_v8_0019,298,test,rotated_rect,post_refine,0.01,0.6146788990825688,0.7613636363636364,0.2,3.70483214869446,288.0,240.0
rot_v8_0025,304,test,rotated_rect,post_refine,0.01,0.7062314540059347,0.8278260869565217,0.40585774058577406,0.47464126589347894,336.0,239.0
rot_v8_0026,305,test,rotated_rect,post_refine,0.01,0.6634920634920635,0.7977099236641222,0.20168067226890757,2.529738678473469,286.0,238.0
rot_v8_0033,312,test,rotated_rect,post_refine,0.01,0.5843023255813954,0.7376146788990826,0.2708333333333333,3.84466128015336,305.0,240.0
rot_v8_0040,319,test,rotated_rect,post_refine,0.01,0.662613981762918,0.7970749542961609,0.28870292887029286,3.3546396468274158,308.0,239.0
rot_v9_0013,332,test,rotated_rect,post_refine,0.01,0.7508196721311475,0.8576779026217228,0.225,0.4822405763670588,294.0,240.0
rot_v9_0014,333,test,rotated_rect,post_refine,0.01,0.4938650306748466,0.6611909650924025,0.029166666666666667,4.172542719568968,247.0,240.0
rot_v9_0028,347,test,rotated_rect,post_refine,0.01,0.6558441558441559,0.792156862745098,0.13389121338912133,3.364090382492823,271.0,239.0
rot_v9_0041,360,test,rotated_rect,post_refine,0.01,0.7021276595744681,0.825,0.3333333333333333,1.0694751641511344,320.0,240.0
rot_v9_0053,372,test,rotated_rect,post_refine,0.01,0.6870967741935484,0.8145315487571702,0.20675105485232068,2.999251321159416,286.0,237.0
rot_v9_0054,373,test,rotated_rect,post_refine,0.01,0.7452229299363057,0.8540145985401459,0.2928870292887029,0.4454194071980401,309.0,239.0
rot_v9_0067,386,test,rotated_rect,post_refine,0.01,0.7379310344827587,0.8492063492063492,0.1087866108786611,0.8968099832308992,265.0,239.0
rot_v9_0080,399,test,rotated_rect,post_refine,0.01,0.6199460916442049,0.7653910149750416,0.5146443514644351,0.45635477795966684,362.0,239.0
