normalized_param_mae_mean,dimension_param_mae_norm,curvature_param_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,curvature_mae_mean,projected_mask_iou,projected_mask_dice,projected_mask_area_error,projected_mask_center_error_px,profile_depth_rmse_m,volume_proxy_rel_error,sample_count,er_like_profile_error,max_depth_error_m,strategy,perturbation_name,perturbation_category,severity,affected_axis,split,profile_rmse_degradation_pct_vs_20_85,dice_drop_vs_20_85,clean_performance_drop_vs_20_85_pct
0.7598445354363857,0.5734721036293567,0.9462169821445758,2.399102902183166,2.2345262214732475,1.2753129125787661,0.21211370138021615,0.21184546672380888,0.19792105295719245,0.20729340612888336,0.7300352789094986,0.8323168263800329,0.44753755299090003,0.0,0.0005962850297622096,0.939713308214289,39,0.4617974102879182,0.0012753129136772491,per_axis_rms_train_stats,gain_scaling_1.1x,gain_scaling,1.1x,all,val,53.78595020908751,0.015410173619967105,
0.7116588518405572,0.4842983480447378,0.9390193613675925,2.0442472524367847,2.1653086674901156,0.9780027793768125,0.21575056742399168,0.20526051215636423,0.19631958160644922,0.2057768864891468,0.7377936448890423,0.8401281722053157,0.4049480435323009,0.0,0.0004699158169573937,0.7284050885174896,39,0.42023277464203346,0.0009780027784216099,per_axis_rms_train_stats,gain_scaling_1.1x,gain_scaling,1.1x,all,test,21.194473820500427,0.0075988277946843485,
0.6994197074277901,0.5140286561699561,0.8848107705513636,2.104304138387059,2.1101087612778318,1.1180500424708482,0.2003583632133625,0.19603849193196238,0.1851801640457577,0.19385900626671904,0.7463538977850963,0.845670160862837,0.363884692720631,0.0,0.0005321130448453599,0.696039138735573,162,0.4207945304612319,0.0011180500387800512,per_axis_rms_train_stats,gain_scaling_1.2x,gain_scaling,1.2x,all,train,37.23556040443908,0.0020568391371630357,
0.7598445316155752,0.5734720969429383,0.9462169806162516,2.3991028861357617,2.2345261860352297,1.275312938178197,0.21211369985189193,0.2118454682521331,0.19792105142886823,0.2072934049826402,0.7300352789094986,0.8323168263800329,0.44753755299090003,0.0,0.0005962850486050742,0.9397133135912153,39,0.4617974171653772,0.0012753129405423235,per_axis_rms_train_stats,gain_scaling_1.2x,gain_scaling,1.2x,all,val,53.78595506878998,0.015410173619967105,
0.7116588407602066,0.4842983379195898,0.9390193560184577,2.0442470950193896,2.1653086556456027,0.9780027526311386,0.2157505704806401,0.20526051215636423,0.19631957549315232,0.2057768851518631,0.7377936448890423,0.8401281722053157,0.4049480435323009,0.0,0.0004699158145320745,0.7284050842158367,39,0.42023276556760836,0.0009780027545415438,per_axis_rms_train_stats,gain_scaling_1.2x,gain_scaling,1.2x,all,test,21.194473194994167,0.0075988277946843485,
0.6738638908222869,0.4831049086778988,0.864622876416018,2.072796610770402,2.1001447524277514,0.9876524814531024,0.19657792721265627,0.19370941505020048,0.1783203195642542,0.18953588708407348,0.7486713412669124,0.846937906485127,0.37016180614110933,0.0,0.00046858213008144284,0.684802646950735,162,0.39408287734805064,0.0009876524801021096,per_axis_rms_train_stats,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,20.850506936774895,0.0007890935148729961,
0.7447327260787671,0.5542308479929582,0.935234608558508,2.5197468736232858,2.2531261417346125,1.151242986990091,0.2128029160010509,0.20983225107192993,0.1924590636522342,0.20503140909549517,0.7260125446934703,0.8293164346243316,0.4603894225359703,0.0,0.0005324641550452305,0.9206009352483105,39,0.44018830893895566,0.00115124298295436,per_axis_rms_train_stats,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,37.32611410446528,0.01841056537566843,
0.6996785769095788,0.46865769361074155,0.9306994577248892,1.9984482450362964,2.1667454332495346,0.9171981800061005,0.21236376120493963,0.20697705103800848,0.19267084048344538,0.2040038857704554,0.7420302855036132,0.8416181282858424,0.4070564117949101,0.0,0.00043554753098690597,0.7401341322562578,39,0.42004676029468196,0.0009171981782389757,per_axis_rms_train_stats,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,12.330659954274676,0.006108871714157638,
0.7026823905331118,0.5174580261019277,0.887906751147023,2.138600483260773,2.12287978666984,1.1209684935064963,0.20067148554472275,0.19679035890249558,0.18610834339518606,0.19452339610843747,0.7439443157627844,0.8438906336511692,0.3696335374233283,0.0,0.0005351748596122316,0.6890449308823796,162,0.4162161735196908,0.001120968493288038,per_axis_rms_train_stats,combined_light,combined,noise5_gain10_jitter1,all,train,38.0252231827841,0.0038363663488307775,
0.7591562660840842,0.5783548251940653,0.9399577058278598,2.4680580703111796,2.217543919499104,1.2864625393293607,0.21104618677726159,0.20928842287797195,0.19736444797271338,0.20589968676750475,0.723934816020923,0.8284683224216055,0.452219285788981,0.0,0.0005990274805345763,0.9118883466493611,39,0.4568361427921515,0.0012864625373950754,per_axis_rms_train_stats,combined_light,combined,noise5_gain10_jitter1,all,val,54.4932468489147,0.0192586775783945,
0.7132455909099334,0.4905811647574107,0.935910015534132,2.1392126858998566,2.214197163207409,0.9667834113710202,0.2149389202778156,0.2040096857608893,0.1962720430814303,0.20507355015247297,0.7282380323785402,0.8327660537520402,0.4324562552627043,0.0,0.0004684648799108497,0.7446777693999201,39,0.4122743205382274,0.0009667834099859763,per_axis_rms_train_stats,combined_light,combined,noise5_gain10_jitter1,all,test,20.820267323172587,0.01496094624795985,
0.7074656138817469,0.5310835507640868,0.8838476910267348,2.317200973308013,2.186953499453303,1.1176181414429052,0.19946582744150987,0.19643361001838872,0.1850184573803419,0.19363929800413274,0.7337614505540508,0.8362936988106479,0.39667972086009246,0.0,0.0005298507621549185,0.7882053771900986,162,0.4430022193233908,0.0011176181386546864,per_axis_rms_train_stats,combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,36.652102367047384,0.011433301189352152,
0.7596132403764969,0.5770267620682716,0.9421997383618966,2.6567207139271956,2.1923722057388377,1.2425125730820956,0.2125294239093096,0.20939669395104432,0.1973307056304736,0.2064189416093704,0.7220922570692411,0.8256830797069338,0.4715149644599667,0.0,0.0005812573353745019,1.0252682799509918,39,0.4791524895490744,0.0012425125713866109,per_axis_rms_train_stats,combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,49.91020598356667,0.022043920293066233,
0.7172330449788998,0.5104965433860437,0.9239695278497843,2.300731747578352,2.234535909233949,1.0112814221722193,0.21100099881490073,0.20346429409124914,0.19295223859640268,0.20247251024613014,0.7262377672288423,0.8288778950155037,0.4624626802119165,0.0,0.000474946732328345,0.8825251372468239,39,0.450678759564956,0.0010112814145544784,per_axis_rms_train_stats,combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,22.49198098926464,0.018849104984496323,
0.703398595529574,0.5515687247209343,0.8552284659242925,2.419247907436924,2.1807090397694227,1.18838839535314,0.19608775590672906,0.19054552360817237,0.17590008142553729,0.18751112041695986,0.7328934435306307,0.8369810068487024,0.3749080274205391,0.0,0.0005639921392112565,0.7627337850128297,162,0.4470015813677031,0.0011883883968421063,peak_amplitude_normalization,clean,additive_noise,0pct,all,train,45.45739488654849,0.01074599315129765,45.45739488654849
0.7926255793143542,0.6080445431363888,0.9772066080417389,2.432790062748469,2.244802406965158,1.4217678219175491,0.21875202961457083,0.22185397912294436,0.20189267549759302,0.214166226486365,0.7228878464866063,0.8269889360539514,0.43768503757283056,0.0,0.0006680675082278844,1.017552673723978,39,0.5440465066677485,0.0014217678182877791,peak_amplitude_normalization,clean,additive_noise,0pct,all,val,72.29913787641739,0.0207380639460486,72.29913787641739
0.7731416550202247,0.575758559581561,0.9705247573363476,2.4505944645557647,2.311352478005947,1.2470090643335612,0.22400373831773415,0.21590815751980513,0.198611074533218,0.2128409919066307,0.719023509668373,0.8259678618310706,0.43514297882458475,0.0,0.0006018606404839561,1.0101051667082983,39,0.5729102566838264,0.001247009062447036,peak_amplitude_normalization,clean,additive_noise,0pct,all,test,55.223938000231115,0.02175913816892938,55.223938000231115
0.7033985933219945,0.5515687280323034,0.8552284571859572,2.4192479825866076,2.1807090837370464,1.1883883904090817,0.19608775590672906,0.19054552066473313,0.17590007958588777,0.1875111191522008,0.7328934435306307,0.8369810068487024,0.3749080274205391,0.0,0.0005639921319802122,0.7627337775049933,162,0.4470015827474403,0.0011883883910932015,peak_amplitude_normalization,gain_scaling_0.8x,gain_scaling,0.8x,all,train,45.45739302161316,0.01074599315129765,
0.7926255739652194,0.6080445295725113,0.9772066279099538,2.4327902507323484,2.2448022663593292,1.4217677771185453,0.21875203267121926,0.22185398217959282,0.2018926800825657,0.21416623135789847,0.7228878464866063,0.8269889360539514,0.43768503757283056,0.0,0.0006680674897581459,1.017552636527505,39,0.5440464736177371,0.0014217677735126554,peak_amplitude_normalization,gain_scaling_0.8x,gain_scaling,0.8x,all,val,72.29913311294663,0.0207380639460486,
0.7731416580768732,0.575758573336479,0.97052474740224,2.450594628086457,2.311352556714645,1.2470090885957081,0.22400373526108572,0.21590816363310203,0.19861106383494842,0.2128409895186241,0.719023509668373,0.8259678618310706,0.43514297882458475,0.0,0.0006018606527971152,1.010105102537097,39,0.5729102551555022,0.0012470090833420937,peak_amplitude_normalization,gain_scaling_0.8x,gain_scaling,0.8x,all,test,55.22394117587828,0.02175913816892938,
0.7033985859633963,0.5515687225593461,0.8552284558982025,2.4192478721156534,2.18070904634617,1.1883884114845666,0.19608775590672906,0.19054552103266303,0.17590007885002795,0.18751111866929282,0.7328934435306307,0.8369810068487024,0.3749080274205391,0.0,0.0005639921367185673,0.762733748938415,162,0.44700156924901185,0.001188388410495755,peak_amplitude_normalization,gain_scaling_0.9x,gain_scaling,0.9x,all,train,45.457394243667046,0.01074599315129765,
0.7926255770218678,0.6080445450467941,0.9772066118625494,2.432790205646784,2.244802388243186,1.4217678078760703,0.21875202808624658,0.22185398217959282,0.20189267549759302,0.2141662291609324,0.7228878464866063,0.8269889360539514,0.43768503757283056,0.0,0.0006680675005788008,1.0175526291452277,39,0.5440464997902895,0.0014217678063477462,peak_amplitude_normalization,gain_scaling_0.9x,gain_scaling,0.9x,all,val,72.29913590366688,0.0207380639460486,
0.7731416565485489,0.5757585741006411,0.9705247370860516,2.450594452329171,2.3113525146857286,1.2470091378841646,0.22400373678940994,0.21590815446315667,0.19861106994824532,0.21284098808582014,0.719023509668373,0.8259678618310706,0.43514297882458475,0.0,0.0006018606643640221,1.010105163539714,39,0.5729102776982845,0.001247009134087234,peak_amplitude_normalization,gain_scaling_0.9x,gain_scaling,0.9x,all,test,55.22394415906197,0.02175913816892938,
0.7033985943338017,0.5515687223753811,0.8552284607732737,2.419247932640123,2.180709084748854,1.1883883956980743,0.1960877529632898,0.19054552434403219,0.1759000817934672,0.18751111972709128,0.7328934435306307,0.8369810068487024,0.3749080274205391,0.0,0.0005639921397951296,0.7627337954330481,162,0.44700159035899023,0.0011883883989979457,peak_amplitude_normalization,gain_scaling_1.1x,gain_scaling,1.1x,all,train,45.457395037133324,0.01074599315129765,
0.7926255678519224,0.6080445289993898,0.9772066042209283,2.43278996187907,2.2448024310362644,1.4217677962703583,0.21875203267121926,0.22185397606629592,0.20189267702591726,0.21416622610428396,0.7228878464866063,0.8269889360539514,0.43768503757283056,0.0,0.0006680674990862966,1.0175526924666518,39,0.5440465093423159,0.001421767791422705,peak_amplitude_normalization,gain_scaling_1.1x,gain_scaling,1.1x,all,val,72.29913551873994,0.0207380639460486,
0.7731416489069278,0.5757585416237513,0.9705247615392392,2.4505943331198816,2.3113524738030558,1.2470090240240097,0.22400373831773415,0.21590815751980513,0.19861107147656953,0.21284098999622542,0.719023509668373,0.8259678618310706,0.43514297882458475,0.0,0.0006018606195888984,1.0101050980219608,39,0.572910240254341,0.0012470090176719122,peak_amplitude_normalization,gain_scaling_1.1x,gain_scaling,1.1x,all,test,55.22393261125413,0.02175913816892938,
0.7033985907464851,0.5515687220994338,0.8552284580137994,2.419247911852083,2.1807090773902558,1.1883884005156564,0.1960877540670795,0.19054552434403219,0.17590007921795786,0.1875111190142271,0.7328934435306307,0.8369810068487024,0.3749080274205391,0.0,0.0005639921398849563,0.7627337865735249,162,0.4470015804938696,0.0011883884004351716,peak_amplitude_normalization,gain_scaling_1.2x,gain_scaling,1.2x,all,train,45.457395060300236,0.01074599315129765,
0.792625578550192,0.608044537405173,0.9772066298203591,2.432790206410946,2.2448024379137235,1.4217677761155825,0.21875203572786772,0.2218539867645655,0.2018926816108899,0.2141662323131011,0.7228878464866063,0.8269889360539514,0.43768503757283056,0.0,0.000668067503563809,1.0175526897699758,39,0.5440464911934657,0.0014217677735126554,peak_amplitude_normalization,gain_scaling_1.2x,gain_scaling,1.2x,all,val,72.29913667352072,0.0207380639460486,
0.7731416714497101,0.5757585863272349,0.9705247462559969,2.4505944828956556,2.3113527462268486,1.2470090821003303,0.22400373984605837,0.2159081559914809,0.19861107147656953,0.21284098932758355,0.719023509668373,0.8259678618310706,0.43514297882458475,0.0,0.0006018606479464767,1.010105137028299,39,0.5729102520988538,0.0012470090803570854,peak_amplitude_normalization,gain_scaling_1.2x,gain_scaling,1.2x,all,test,55.22393992486576,0.02175913816892938,
0.85304997217508,0.8324109919277238,0.8736889463515929,4.729600872890449,2.9969622279850787,1.628000121563673,0.20634928345680237,0.20194753783720512,0.1678121288617452,0.19203631671858423,0.6126103753220034,0.7422159927857719,0.8039987243408054,0.0,0.0007946457794506712,2.622548033485322,162,0.968445759140139,0.0016280001275137896,peak_amplitude_normalization,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,104.94453184779148,0.10551100721422813,
0.8910498397472577,0.8448769113956354,0.9372227558722863,5.159522829911648,3.118618473601647,1.53794042689678,0.21406149864196777,0.21703420694057757,0.18604265115199944,0.20571278455929878,0.5937693348588087,0.7261745105233914,0.8913727934760082,0.0,0.0007679544641854217,2.7610080171078337,39,0.9285366103435174,0.001537940429093746,peak_amplitude_normalization,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,98.0606607534029,0.12155248947660857,
0.8847865095505347,0.8442946794705514,0.9252783594987332,4.559718903822777,2.9623130217958717,1.7359627743179982,0.215341785015204,0.213887034318386,0.1805045253191239,0.2032444457977246,0.6178158081837247,0.7435483881385407,0.810629876399867,0.0,0.0008620940121219087,2.960216215911706,39,1.1452938050795824,0.001735962772121032,peak_amplitude_normalization,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,122.33988815148122,0.10417861186145927,
0.7125772655378153,0.5657011115532599,0.859453417452765,2.5578665596283514,2.224201972745819,1.2041874159081483,0.19701898833851755,0.19175619733186416,0.176557927219956,0.18844437032340117,0.7241010595445877,0.830049464808823,0.4052900264346203,0.0,0.000571633551850409,0.8539098912441266,162,0.4687719725900226,0.0012041874169544488,peak_amplitude_normalization,combined_light,combined,noise5_gain10_jitter1,all,train,47.42816699216455,0.017677535191176985,
0.7982521744874808,0.6292122759116001,0.9672920734454424,2.7387666885669413,2.290306594891426,1.427903345762155,0.21660209007752249,0.21952707645220634,0.19985228929764184,0.21199381733552003,0.7054472039641346,0.8144488872873696,0.4821013831075709,0.0,0.0006693732456113092,1.116951313206852,39,0.5639957401614922,0.001427903350514288,peak_amplitude_normalization,combined_light,combined,noise5_gain10_jitter1,all,val,72.63589639660627,0.03327811271263037,
0.7847782587393736,0.6051608870426813,0.964395631200228,2.739674891798924,2.4428885309742046,1.2657652080823214,0.22163937030694422,0.21496394658700013,0.1978092163037031,0.21147084570465943,0.700158397578465,0.8111616468267192,0.49487540266026403,0.0,0.0006103508554261703,1.1490896409126665,39,0.5984888013738853,0.001265765203592869,peak_amplitude_normalization,combined_light,combined,noise5_gain10_jitter1,all,test,57.413621972153884,0.0365653531732808,
0.7337929948612496,0.6279504075186488,0.8396355867569829,3.169201989048793,2.4391587206886873,1.2656477778161197,0.19249881344077027,0.19295841455459595,0.1673729673579887,0.18427673242066378,0.6851572817796084,0.8002691832001567,0.5433396725705066,0.0,0.0005987084037365599,1.3402450167584588,162,0.607718206183226,0.0012656477801674217,peak_amplitude_normalization,combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,54.41095478031757,0.04745781679984329,
0.8206199407577515,0.6701641600483503,0.9710757464934618,3.5011692902980704,2.49699701808202,1.357523750513792,0.2210669945447873,0.21797814277502206,0.1996447428678855,0.21289662606058976,0.6661611151909056,0.7847270787526897,0.6177135296345118,0.0,0.0006497810280938537,1.5992662576428736,39,0.6575781085934395,0.0013575237513018341,peak_amplitude_normalization,combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,67.58293072207547,0.06299992124731035,
0.8125808563752052,0.663933304639963,0.961228432563635,3.4496797502805023,2.631379784299777,1.2960240859060714,0.2207625416608957,0.21698514009133363,0.194819966952006,0.2108558829014118,0.6644116352599614,0.7809565029809961,0.6477484390418747,0.0,0.0006434119613214324,1.8802150541035307,39,0.7884229736832472,0.0012960240829927034,peak_amplitude_normalization,combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,65.94030523819816,0.06677049701900395,
0.7337526495074048,0.5580791520000792,0.9094261479230574,2.4409188971291353,2.1420901160641215,1.2259729050536767,0.20565102424150633,0.20191389874175744,0.19019646372324156,0.19925379523156603,0.7353587306648219,0.8369516163433653,0.3886614437769594,0.0,0.0005941495407265999,0.8790530851540718,162,0.49357353730334175,0.0012259729081523364,robust_median_iqr_scale,clean,additive_noise,0pct,all,train,53.23519311455959,0.010775383656634663,53.23519311455959
0.7547065027249165,0.5866599715290925,0.9227530352580242,2.645965589926793,2.222143668681383,1.279135684745434,0.20865953579927102,0.20514579308338654,0.19274085148786888,0.2021820598687881,0.7361317445251198,0.83539377543407,0.45157778281105376,0.0,0.0006039797342218196,1.030227165559585,39,0.49628432438923764,0.0012791356794201792,robust_median_iqr_scale,clean,additive_noise,0pct,all,val,55.77046663635908,0.012333224565930001,55.77046663635908
0.7200353252582061,0.5169148748883834,0.9231557846069336,2.3170996541396165,2.1314231575681615,1.0716584032305922,0.21125886684808975,0.2030166968321189,0.1926366197757232,0.202304061406698,0.7328915583516288,0.8371352459509048,0.40129447079280295,0.0,0.0005048228662277465,0.7742211958109442,39,0.4580111406170405,0.0010716584033499926,robust_median_iqr_scale,clean,additive_noise,0pct,all,test,30.197238392969076,0.010591754049095181,30.197238392969076
0.7337526515310193,0.5580791521380529,0.9094261510504617,2.4409189286791246,2.1420901458894397,1.22597290067876,0.20565102534529603,0.20191389910968732,0.19019646482703126,0.19925379656531192,0.7353587306648219,0.8369516163433653,0.3886614437769594,0.0,0.0005941495394914837,0.8790531277859769,162,0.49357354254634295,0.0012259729038406578,robust_median_iqr_scale,gain_scaling_0.8x,gain_scaling,0.8x,all,train,53.23519279601476,0.010775383656634663,
0.7547065073098892,0.586660002095577,0.9227530367863483,2.645965642653979,2.2221438453938718,1.2791357237177017,0.20865952968597412,0.20514579155506232,0.19274085607284155,0.20218205834046388,0.7361317445251198,0.83539377543407,0.45157778281105376,0.0,0.0006039797585216524,1.030227246300286,39,0.49628435151699263,0.0012791357271803112,robust_median_iqr_scale,gain_scaling_0.8x,gain_scaling,0.8x,all,val,55.77047290345066,0.012333224565930001,
0.7200353374847999,0.5169148934193146,0.9231557876635821,2.317099703045992,2.1314232796430588,1.0716584781184793,0.21125887143306243,0.20301669836044312,0.19263661213410208,0.2023040602604548,0.7328915583516288,0.8371352459509048,0.40129447079280295,0.0,0.0005048228925331316,0.7742213001546637,39,0.45801116105837697,0.0010716584749901907,robust_median_iqr_scale,gain_scaling_0.8x,gain_scaling,0.8x,all,test,30.197245177306186,0.010591754049095181,
0.7337526445403512,0.5580791468720561,0.909426142220144,2.440918871971928,2.1420900913208354,1.2259729062264533,0.2056510246094362,0.20191389947761723,0.19019646188359202,0.1992537950935923,0.7353587306648219,0.8369516163433653,0.3886614437769594,0.0,0.000594149539401657,0.8790530954151478,162,0.49357353762528045,0.0012259729095895626,robust_median_iqr_scale,gain_scaling_0.9x,gain_scaling,0.9x,all,train,53.23519277284784,0.010775383656634663,
0.7547064912624848,0.586659968090363,0.9227530398429968,2.645965338135377,2.222143807185766,1.279135675766529,0.2086595342709468,0.20514579461171076,0.19274085148786888,0.2021820598687881,0.7361317445251198,0.83539377543407,0.45157778281105376,0.0,0.0006039797334289268,1.0302271656828594,39,0.49628432992941296,0.0012791356734501629,robust_median_iqr_scale,gain_scaling_0.9x,gain_scaling,0.9x,all,val,55.77046643186666,0.012333224565930001,
0.7200353214373956,0.5169148462323042,0.9231557983618516,2.317099318290368,2.131423263786695,1.07165834816316,0.21125887143306243,0.2030166968321189,0.1926366197757232,0.2023040608335764,0.7328915583516288,0.8371352459509048,0.40129447079280295,0.0,0.000504822849063949,0.77422119901214,39,0.4580111146355287,0.001071658349619844,robust_median_iqr_scale,gain_scaling_0.9x,gain_scaling,0.9x,all,test,30.197233966309376,0.010591754049095181,
0.733752645092246,0.558079145124389,0.9094261433239337,2.4409188793765173,2.1420901328049324,1.2259729096298049,0.20565102093013715,0.20191390058140696,0.19019646225152192,0.19925379467967116,0.7353587306648219,0.8369516163433653,0.3886614437769594,0.0,0.0005941495480923842,0.8790531198499542,162,0.493573543328194,0.001225972911745402,robust_median_iqr_scale,gain_scaling_1.1x,gain_scaling,1.1x,all,train,53.23519501424528,0.010775383656634663,
0.7547065103665377,0.5866599873854563,0.9227530406071589,2.645965648767276,2.2221438077588878,1.2791356723277996,0.20865953885591948,0.20514579155506232,0.19274085607284155,0.20218206197023392,0.7361317445251198,0.83539377543407,0.45157778281105376,0.0,0.0006039797372068278,1.0302271893977677,39,0.49628431980426496,0.0012791356794201792,robust_median_iqr_scale,gain_scaling_1.1x,gain_scaling,1.1x,all,val,55.770467406212944,0.012333224565930001,
0.7200353336639893,0.5169148748883834,0.9231558014185001,2.3170996759182367,2.131423182021349,1.0716583972128155,0.21125887296138665,0.20301669988876733,0.1926366197757232,0.20230406350814378,0.7328915583516288,0.8371352459509048,0.40129447079280295,0.0,0.00050482286706728,0.7742212020238473,39,0.4580111419543242,0.001071658397379976,robust_median_iqr_scale,gain_scaling_1.1x,gain_scaling,1.1x,all,test,30.197238609490462,0.010591754049095181,
0.7337526524508441,0.5580791551274834,0.9094261409323893,2.4409188705002083,2.1420901198124076,1.2259729373165302,0.2056510246094362,0.20191389800589762,0.19019646225152192,0.19925379481764488,0.7353587306648219,0.8369516163433653,0.3886614437769594,0.0,0.0005941495504503334,0.8790531350145278,162,0.49357355169859934,0.0012259729383340865,robust_median_iqr_scale,gain_scaling_1.2x,gain_scaling,1.2x,all,train,53.23519562237636,0.010775383656634663,
0.7547065134231861,0.5866600075402321,0.9227530551262391,2.6459658317841015,2.2221438572383843,1.279135683981272,0.20865954191256791,0.20514579919668344,0.19274084995954466,0.20218206216127443,0.7361317445251198,0.83539377543407,0.45157778281105376,0.0,0.0006039797513389763,1.0302272611239631,39,0.4962843438753715,0.001279135688375204,robust_median_iqr_scale,gain_scaling_1.2x,gain_scaling,1.2x,all,val,55.77047105098981,0.012333224565930001,
0.7200353443622589,0.5169148731690186,0.9231558060034727,2.3170996583425083,2.131423071790964,1.0716584492713594,0.21125887296138665,0.20301670447374,0.19263661824739897,0.20230406369918433,0.7328915583516288,0.8371352459509048,0.40129447079280295,0.0,0.0005048228888951528,0.7742212774925595,39,0.45801118398324037,0.0010716584481251163,robust_median_iqr_scale,gain_scaling_1.2x,gain_scaling,1.2x,all,test,30.197244239046796,0.010591754049095181,
0.771879216587102,0.6358934532345077,0.9078649723971332,3.170078653474281,2.4578570635690364,1.295434678318324,0.20970622330536076,0.20240948450418167,0.18524439540910131,0.19912003422224964,0.6998628308030175,0.8100627262630045,0.5205963561680599,0.0,0.0006353656034336359,1.4530930525105956,162,0.6574891969377612,0.0012954346768063619,robust_median_iqr_scale,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,train,63.86509500863625,0.037664273736995546,
0.7987573299652491,0.6778892323565788,0.9196254320633717,3.579440760306823,2.780788698257544,1.2772142285337815,0.2078761657079061,0.20831269789964724,0.18865609016173926,0.2016149856723272,0.6773703957408649,0.7927156841879415,0.6078524936321453,0.0,0.0006343204318583071,1.528328197865225,39,0.6159214153885841,0.0012772142296083844,robust_median_iqr_scale,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,val,63.59553817621406,0.05501131581205854,
0.7716038616803976,0.6254647228962336,0.9177430119269934,2.964663497912578,2.3887538684484286,1.3217230236683137,0.21194343994825315,0.20350358730707413,0.18830270186448708,0.20124991008868584,0.6984331734955288,0.8119990682937029,0.4911862374294967,0.0,0.0006397138886080565,1.423026814200985,39,0.7244567064902722,0.0013217230190117008,robust_median_iqr_scale,channel_attenuation_Bx_50pct,channel_attenuation_dropout,50pct,Bx,test,64.98654722351917,0.03572793170629707,
0.737460540768541,0.5622426390555906,0.9126784422515352,2.501303645701688,2.1598596595871595,1.224133977436541,0.20643081893155604,0.2022947367326713,0.19114687045415243,0.1999574746982551,0.7315254775460922,0.8343925850396012,0.4020059779537631,0.0,0.0005926598456471204,0.9034106784266206,162,0.49613757620071186,0.0012241339722050377,robust_median_iqr_scale,combined_light,combined,noise5_gain10_jitter1,all,train,52.85099065787388,0.013334414960398777,
0.7580363483001025,0.5991248464546143,0.9169478615125021,2.811392536912209,2.256010958781609,1.2839760176646404,0.20755943426719078,0.20265042476164988,0.19243321204796815,0.20088102286442733,0.7256774848099021,0.8281248108137843,0.4729321127806405,0.0,0.0006076352051772679,1.0526606069009876,39,0.5031398970347184,0.001283976013581149,robust_median_iqr_scale,combined_light,combined,noise5_gain10_jitter1,all,val,56.713237368955745,0.0196021891862157,
0.7239084839820862,0.5301626458381995,0.9176543316779993,2.4706406478698435,2.160941398678682,1.0844841699760694,0.20933886980399108,0.2022141462717301,0.19169892408908942,0.20108397954549545,0.723273594913534,0.8296971180041702,0.434574744208189,0.0,0.0005088739584234412,0.8405799260468573,39,0.47096455823152494,0.0010844841659164582,robust_median_iqr_scale,combined_light,combined,noise5_gain10_jitter1,all,test,31.2420425245569,0.018029881995829777,
0.7428108911823343,0.578323166311523,0.9072986110860919,2.7013556348320877,2.2564946981491865,1.2156801208577774,0.20531779748422127,0.2011778207472813,0.18986079280759083,0.19878547022372117,0.7217163308095793,0.8265223600467646,0.443119851261834,0.0,0.0005919045171690358,1.010846887308841,162,0.5216789839812267,0.001215680115741252,robust_median_iqr_scale,combined_hard,combined,noise15_gain20_jitter2_drift2,all,train,52.65618632450238,0.021204639953235405,
0.774626626418187,0.6264020103292588,0.9228512453727233,3.187729684970318,2.36377380329829,1.27961098202146,0.21005625755358964,0.20343348613152137,0.19312763519776174,0.20220579340671882,0.6980960078964943,0.8094953015104632,0.5349819735242072,0.0,0.0006095321279225083,1.188823084137306,39,0.5231820186361288,0.0012796109733291161,robust_median_iqr_scale,combined_hard,combined,noise15_gain20_jitter2_drift2,all,val,57.20246660042975,0.03823169848953678,
0.7305327676809751,0.5499859780837328,0.9110795427591373,2.724496588875086,2.22592014953112,1.090675687751709,0.20750343341093797,0.20089306433995566,0.19050379899831918,0.19963343269549882,0.7204576322544707,0.8247177231972165,0.4765785166124222,0.0,0.0005147566344254675,0.9921340799113175,39,0.4979013563730778,0.001090675681972733,robust_median_iqr_scale,combined_hard,combined,noise15_gain20_jitter2_drift2,all,test,32.7592245324711,0.02300927680278353,
0.6988590512378716,0.5194932101869288,0.8782249028667991,2.0958887740141816,2.0926129062326604,1.1510750192252022,0.19879276516996783,0.194614236737475,0.18383529487951303,0.19241409921259792,0.7483542106446587,0.8474722189847741,0.35136912266783143,0.0,0.0005481538395497971,0.6603816453357227,162,0.41793824509246114,0.0011510750211280896,reference_proxy_global_gain_correction,clean,additive_noise,0pct,all,train,41.37259006744188,0.00025478101522591334,41.37259006744188
