sample_id,source_index,split,defect_type,stage,steps,lr,lambda_smooth,lambda_forward,iou,dice,area_error,center_error_px,pred_area,true_area,forward_mse,forward_nrmse
rect_p2_0073,72,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6689655172413793,0.8016528925619835,0.06837606837606838,1.4514489312407726,250.0,234.0,1.1360517740249634,0.6986786127090454
rect_p2_0076,75,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.8119469026548672,0.8962148962148963,0.18983957219251338,1.3430651555749955,445.0,374.0,1.8914861679077148,0.610315203666687
rect_p2_0091,90,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6840490797546013,0.8123861566484517,0.2403846153846154,2.6605015057038806,237.0,312.0,1.06772780418396,0.6930520534515381
rect_v9_0001,120,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7222222222222222,0.8387096774193549,0.18133333333333335,2.917537772300931,307.0,375.0,0.23117710649967194,0.8156329989433289
rect_v9_0009,128,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6867469879518072,0.8142857142857143,0.10526315789473684,3.1055092347335886,294.0,266.0,0.12208085507154465,0.3324815034866333
rect_v9_0012,131,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7464788732394366,0.8548387096774194,0.21428571428571427,1.631373727375135,408.0,336.0,0.27386870980262756,0.8039790391921997
rect_v9_0021,140,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6351351351351351,0.7768595041322314,0.109375,3.3013805556777625,285.0,320.0,0.1603287309408188,0.49052712321281433
rect_v9_0032,151,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5504587155963303,0.7100591715976331,0.3431372549019608,3.099315814954761,268.0,408.0,0.08419091254472733,0.2562825679779053
rect_v9_0033,152,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.8903061224489796,0.941970310391363,0.058333333333333334,0.39979965498230635,381.0,360.0,0.07042615860700607,0.2530229985713959
rect_v9_0035,154,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7198795180722891,0.8371278458844134,0.1461038961038961,1.853932896109171,263.0,308.0,0.051946960389614105,0.23955045640468597
rect_v9_0046,165,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7268722466960352,0.8418367346938775,0.07407407407407407,2.5488136491280624,406.0,378.0,0.06172474846243858,0.25329962372779846
rect_v9_0048,167,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7146401985111662,0.8335745296671491,0.3993055555555556,0.8745147036208845,403.0,288.0,0.09974708408117294,0.2941989004611969
rect_v9_0053,172,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6625766871165644,0.7970479704797048,0.3323076923076923,1.5880441089044492,217.0,325.0,0.16992336511611938,0.3806487023830414
rect_v9_0056,175,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6623376623376623,0.796875,0.17663817663817663,3.6247470865804337,289.0,351.0,0.14911819994449615,0.368630051612854
rect_v9_0067,186,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6976047904191617,0.8218694885361552,0.2391304347826087,1.756673477804521,245.0,322.0,0.15036068856716156,0.5659696459770203
rect_v9_0076,195,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6112676056338028,0.7587412587412588,0.24,3.4506564752683784,247.0,325.0,0.11559990048408508,0.41145986318588257
rect_v9_0077,196,val,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5899053627760252,0.7420634920634921,0.38461538461538464,2.762091669482568,192.0,312.0,0.15377408266067505,0.6398684978485107
rot_p3_0001,200,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6688524590163935,0.8015717092337917,0.12083333333333333,3.037177357273309,269.0,240.0,1.8762156963348389,0.6422004699707031
rot_p3_0002,201,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6525285481239804,0.7897334649555775,0.12059369202226346,2.92850346651998,474.0,539.0,1.429366946220398,0.5903732776641846
rot_p3_0003,202,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6158631415241057,0.7622714148219442,0.14464285714285716,1.3358919047864823,479.0,560.0,1.4402189254760742,0.5969752669334412
rot_p3_0004,203,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6612111292962357,0.7960591133004926,0.1875,3.2673822689853314,455.0,560.0,2.137787103652954,0.6255849003791809
rot_p3_0005,204,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6993243243243243,0.8230616302186878,0.09583333333333334,0.47047732525683605,263.0,240.0,1.107967495918274,0.6146597862243652
rot_p3_0008,207,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6816,0.8106565176022835,0.12321428571428572,3.4035596309625724,491.0,560.0,1.7612959146499634,0.6094856858253479
rot_p3_0012,211,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7068403908794788,0.8282442748091603,0.12857142857142856,0.7267384276893846,488.0,560.0,1.1930482387542725,0.6237165331840515
rot_p3_0013,212,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.5794117647058824,0.7337057728119181,0.2375,3.5640175351878076,297.0,240.0,0.7782769799232483,0.615668535232544
rot_p3_0018,217,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.704,0.8262910798122066,0.02411873840445269,3.6090014494954,526.0,539.0,1.6512178182601929,0.5961837768554688
rot_v7_0001,248,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.759581881533101,0.8633663366336634,0.0954356846473029,0.3959600680088293,264.0,241.0,0.07778547704219818,0.270131379365921
rot_v7_0007,254,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6503267973856209,0.7881188118811882,0.11297071129707113,3.219416150443416,266.0,239.0,0.07371124625205994,0.3002438247203827
rot_v7_0008,255,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7037037037037037,0.8260869565217391,0.10833333333333334,0.33060642164694204,266.0,240.0,0.09676381200551987,0.3126196265220642
rot_v7_0013,260,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6711409395973155,0.8032128514056225,0.075,3.069219887937256,258.0,240.0,0.09176677465438843,0.31763872504234314
rot_v7_0018,265,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6481481481481481,0.7865168539325843,0.225,3.163010871606684,294.0,240.0,0.10218729823827744,0.29453563690185547
rot_v7_0019,266,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7773851590106007,0.8747514910536779,0.09583333333333334,0.5694164092656482,263.0,240.0,0.06429506838321686,0.24568702280521393
rot_v7_0023,270,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6558441558441559,0.792156862745098,0.125,3.0047472227744754,270.0,240.0,0.09546446055173874,0.27497386932373047
rot_v7_0028,275,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.639871382636656,0.7803921568627451,0.125,3.2583306363328584,270.0,240.0,0.09297417849302292,0.2601832151412964
rot_v8_0001,280,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7602996254681648,0.8638297872340426,0.041666666666666664,0.23530537613452066,230.0,240.0,0.06472675502300262,0.25105538964271545
rot_v8_0007,286,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6632302405498282,0.7975206611570248,0.02510460251046025,2.3719438142901517,245.0,239.0,0.12037678807973862,0.4237469434738159
rot_v8_0013,292,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.658307210031348,0.7939508506616257,0.20416666666666666,2.7494965925315373,289.0,240.0,0.06727790087461472,0.24716901779174805
rot_v8_0020,299,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.5975975975975976,0.7481203007518797,0.24472573839662448,3.697488621418124,295.0,237.0,0.13583588600158691,0.3547672629356384
rot_v8_0021,300,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6162361623616236,0.7625570776255708,0.20491803278688525,2.997758417119423,194.0,244.0,0.07795298844575882,0.3280315399169922
rot_v8_0022,301,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7722007722007722,0.8714596949891068,0.0875,0.1878539034769307,219.0,240.0,0.10758966207504272,0.3219417333602905
rot_v8_0027,306,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6790540540540541,0.8088531187122736,0.036885245901639344,3.2464522617266076,253.0,244.0,0.10891842842102051,0.3049934506416321
rot_v8_0034,313,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6370106761565836,0.7782608695652173,0.07531380753138076,3.3024458893514956,221.0,239.0,0.1173935979604721,0.3387773036956787
rot_v9_0001,320,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7111801242236024,0.8312159709618875,0.2863070539419087,0.6012659255840849,310.0,241.0,0.10156000405550003,0.3085155785083771
rot_v9_0015,334,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.5606557377049181,0.7184873949579832,0.016666666666666666,3.821447419781396,236.0,240.0,0.22785891592502594,0.43116438388824463
rot_v9_0016,335,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.66,0.7951807228915663,0.075,1.5976329179518622,258.0,240.0,0.1059800460934639,0.37365105748176575
rot_v9_0029,348,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6819787985865724,0.8109243697478992,0.024896265560165973,1.3882733292111835,235.0,241.0,0.20040658116340637,0.4029757082462311
rot_v9_0042,361,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6217765042979942,0.7667844522968198,0.35833333333333334,2.966565250335977,326.0,240.0,0.12328396737575531,0.32245582342147827
rot_v9_0043,362,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.7549668874172185,0.8603773584905661,0.20833333333333334,0.3974593197466624,290.0,240.0,0.22344043850898743,0.4141155481338501
rot_v9_0055,374,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.8268551236749117,0.9052224371373307,0.15416666666666667,0.8139167396026622,277.0,240.0,0.15493948757648468,0.3955165445804596
rot_v9_0068,387,val,rotated_rect,pre_refine,50,0.003,0.01,0.0,0.6291390728476821,0.7723577235772358,0.058577405857740586,3.81547782147791,253.0,239.0,0.1893710047006607,0.40347498655319214
rect_p2_0001,0,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7626811594202898,0.8653648509763617,0.027083333333333334,2.696443497022966,493.0,480.0,2.3818447589874268,0.6453003287315369
rect_p2_0002,1,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7777777777777778,0.875,0.2564102564102564,0.5578334991569663,294.0,234.0,1.8606687784194946,0.7226324081420898
rect_p2_0005,4,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.648578811369509,0.786833855799373,0.4166666666666667,2.8103181544953437,374.0,264.0,1.014879822731018,0.6181190609931946
rect_p2_0006,5,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6827794561933535,0.8114901256732495,0.09398496240601503,1.80207460133212,291.0,266.0,1.1987557411193848,0.6074026226997375
rect_p2_0014,13,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.515625,0.6804123711340206,0.484375,3.2266769260816335,264.0,512.0,1.0922117233276367,0.664578914642334
rect_p2_0018,17,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6753670473083198,0.8062317429406037,0.09814814814814815,3.27353889614438,487.0,540.0,2.6861143112182617,0.6471179723739624
rect_p2_0025,24,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.578494623655914,0.7329700272479565,0.421505376344086,1.903349355247469,269.0,465.0,1.656740665435791,0.693585991859436
rect_p2_0030,29,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.594704684317719,0.7458492975734355,0.175,3.782937696986188,423.0,360.0,1.2727733850479126,0.6413911581039429
rect_p2_0035,34,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7723076923076924,0.8715277777777778,0.08695652173913043,1.5515010652769607,300.0,276.0,1.7727303504943848,0.7041780948638916
rect_p2_0040,39,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.760989010989011,0.8642745709828393,0.1737891737891738,1.7921516041272778,290.0,351.0,2.681238889694214,0.7043288946151733
rect_p2_0041,40,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7038216560509554,0.8261682242990654,0.011278195488721804,1.7245955766057814,269.0,266.0,1.0530625581741333,0.6930646300315857
rect_p2_0045,44,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7115902964959568,0.831496062992126,0.07575757575757576,2.6643157356357237,305.0,330.0,2.015707492828369,0.6369919776916504
rect_p2_0047,46,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6980609418282548,0.8221859706362153,0.01644736842105263,1.8842741580099118,309.0,304.0,0.7961515784263611,0.5556092858314514
rect_p2_0049,48,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6182212581344902,0.7640750670241286,0.33482142857142855,3.212326210536089,298.0,448.0,1.3476581573486328,0.6820829510688782
rect_p2_0050,49,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.65,0.7878787878787878,0.35714285714285715,3.8803304145754343,418.0,308.0,1.751574993133545,0.6449136734008789
rect_p2_0059,58,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7151515151515152,0.833922261484099,0.16233766233766234,2.250019196146971,258.0,308.0,2.267434597015381,0.7335915565490723
rect_p2_0073,72,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.663003663003663,0.7973568281938326,0.05982905982905983,1.2986404206510604,220.0,234.0,1.1773295402526855,0.7112584710121155
rect_p2_0076,75,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8044943820224719,0.8916562889165629,0.14705882352941177,1.7246916753179478,429.0,374.0,1.78242027759552,0.5924581289291382
rect_p2_0091,90,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6097560975609756,0.7575757575757576,0.3076923076923077,3.092679223670191,216.0,312.0,1.0417040586471558,0.6845541000366211
rect_v9_0001,120,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.685785536159601,0.8136094674556213,0.19733333333333333,3.2405125556586944,301.0,375.0,0.15774130821228027,0.6737443208694458
rect_v9_0009,128,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6308139534883721,0.7736185383244206,0.10902255639097744,3.8393197742101677,295.0,266.0,0.13930362462997437,0.35516074299812317
rect_v9_0012,131,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.8015463917525774,0.8898426323319027,0.08035714285714286,1.4460796134234377,363.0,336.0,0.20655493438243866,0.6982184052467346
rect_v9_0021,140,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6657963446475196,0.799373040752351,0.00625,2.9573812390969505,318.0,320.0,0.1398889720439911,0.45819365978240967
rect_v9_0032,151,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.5483870967741935,0.7083333333333334,0.35294117647058826,2.853610495569148,264.0,408.0,0.08567271381616592,0.25852808356285095
rect_v9_0033,152,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.751937984496124,0.8584070796460177,0.11666666666666667,0.0733453068533974,318.0,360.0,0.07421190291643143,0.2597346007823944
rect_v9_0035,154,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7024539877300614,0.8252252252252252,0.19805194805194806,1.7241949623775985,247.0,308.0,0.05346892401576042,0.24303433299064636
rect_v9_0046,165,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7527839643652561,0.8589580686149937,0.082010582010582,1.6416599997299455,409.0,378.0,0.054680097848176956,0.23840728402137756
rect_v9_0048,167,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.7454068241469817,0.8541353383458646,0.3090277777777778,0.05374217397707042,377.0,288.0,0.15887802839279175,0.371298223733902
rect_v9_0053,172,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6413373860182371,0.7814814814814814,0.3384615384615385,1.9609381757043105,215.0,325.0,0.2318478375673294,0.44463059306144714
rect_v9_0056,175,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6658097686375322,0.7993827160493827,0.15384615384615385,3.508236551554512,297.0,351.0,0.12857379019260406,0.3422958552837372
rect_v9_0067,186,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6617210682492581,0.7964285714285714,0.2608695652173913,2.141662214205847,238.0,322.0,0.11216729879379272,0.48883146047592163
rect_v9_0076,195,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6304347826086957,0.7733333333333333,0.15384615384615385,3.9567914207230377,275.0,325.0,0.10124856978654861,0.38507309556007385
rect_v9_0077,196,val,rectangular_notch,post_refine,50,0.003,0.01,0.0,0.6088235294117647,0.7568555758683729,0.2467948717948718,3.5274112532264903,235.0,312.0,0.15732409060001373,0.6472123265266418
rot_p3_0001,200,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6486486486486487,0.7868852459016393,0.03333333333333333,3.5963717488659555,248.0,240.0,1.927696704864502,0.6509514451026917
rot_p3_0002,201,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6899841017488076,0.8165569143932268,0.027829313543599257,3.1908709565097855,524.0,539.0,1.4709393978118896,0.5988970994949341
rot_p3_0003,202,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5991316931982634,0.7493212669683258,0.026785714285714284,1.6178852083182873,545.0,560.0,1.3213557004928589,0.5718103051185608
rot_p3_0004,203,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.72,0.8372093023255814,0.08035714285714286,2.552613366357146,515.0,560.0,2.040654182434082,0.6112076044082642
rot_p3_0005,204,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.71875,0.8363636363636363,0.0625,0.6066273518732526,255.0,240.0,1.1123813390731812,0.6158828735351562
rot_p3_0008,207,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7073552425665102,0.8285976168652612,0.05178571428571429,3.381271530402725,531.0,560.0,1.7924861907958984,0.6148586273193359
rot_p3_0012,211,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7329192546583851,0.8458781362007168,0.007142857142857143,0.739866266293534,556.0,560.0,1.1631195545196533,0.6158435940742493
rot_p3_0013,212,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6235632183908046,0.768141592920354,0.3541666666666667,3.845608081470623,325.0,240.0,0.7887256145477295,0.6197875142097473
rot_p3_0018,217,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7037617554858934,0.8261269549218031,0.016697588126159554,3.8284705022830336,548.0,539.0,1.6715288162231445,0.5998392701148987
rot_v7_0001,248,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.75,0.8571428571428571,0.004149377593360996,1.0809227729241873,242.0,241.0,0.0918252170085907,0.29349908232688904
rot_v7_0007,254,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6666666666666666,0.8,0.07112970711297072,3.266200308424346,256.0,239.0,0.06479276716709137,0.2814948856830597
rot_v7_0008,255,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.740484429065744,0.8508946322067594,0.09583333333333334,0.8200668983654109,263.0,240.0,0.09651210904121399,0.312212735414505
rot_v7_0013,260,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6722408026755853,0.804,0.08333333333333333,3.3409776744495456,260.0,240.0,0.0840512216091156,0.3039923906326294
rot_v7_0018,265,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6753246753246753,0.8062015503875969,0.15,3.4104805958416593,276.0,240.0,0.10662122815847397,0.3008577525615692
rot_v7_0019,266,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7228070175438597,0.8391038696537678,0.04583333333333333,1.0762673361936534,251.0,240.0,0.06517929583787918,0.24737069010734558
rot_v7_0023,270,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6366559485530546,0.7779960707269156,0.12083333333333333,3.6816392522727392,269.0,240.0,0.09094271063804626,0.2683826982975006
rot_v7_0028,275,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6133333333333333,0.7603305785123967,0.016666666666666666,3.741440250416472,244.0,240.0,0.12245441228151321,0.29859691858291626
rot_v8_0001,280,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.708185053380783,0.8291666666666667,0.0,0.3270501575531755,240.0,240.0,0.059449490159749985,0.24060337245464325
rot_v8_0007,286,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6128048780487805,0.7599243856332704,0.21338912133891214,3.72143953805917,290.0,239.0,0.1214245855808258,0.42558717727661133
rot_v8_0013,292,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.676737160120846,0.8072072072072072,0.3125,2.91871376303831,315.0,240.0,0.0683722123503685,0.24917107820510864
rot_v8_0020,299,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6522988505747126,0.7895652173913044,0.42616033755274263,3.0583863466864925,338.0,237.0,0.10339970886707306,0.30952513217926025
rot_v8_0021,300,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6091549295774648,0.7571115973741794,0.12704918032786885,3.5139037394507184,213.0,244.0,0.07370125502347946,0.3189603388309479
rot_v8_0022,301,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7335766423357665,0.8463157894736842,0.020833333333333332,0.13660170995127086,235.0,240.0,0.13666445016860962,0.3628438711166382
rot_v8_0027,306,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6488294314381271,0.7870182555780934,0.020491803278688523,3.169795441060232,249.0,244.0,0.1278952658176422,0.3304966688156128
rot_v8_0034,313,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6323024054982818,0.7747368421052632,0.012552301255230125,3.5073190944189174,236.0,239.0,0.11887359619140625,0.3409061133861542
rot_v9_0001,320,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7047619047619048,0.8268156424581006,0.22821576763485477,1.353695376384375,296.0,241.0,0.1183285340666771,0.3330124318599701
rot_v9_0015,334,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5131578947368421,0.6782608695652174,0.08333333333333333,4.439100627656568,220.0,240.0,0.27490538358688354,0.47358888387680054
rot_v9_0016,335,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.5962145110410094,0.7470355731225297,0.10833333333333334,2.292830320276166,266.0,240.0,0.10906536132097244,0.37905097007751465
rot_v9_0029,348,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6416382252559727,0.7817047817047817,0.004149377593360996,1.8684215451827362,240.0,241.0,0.21585750579833984,0.4182215929031372
rot_v9_0042,361,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6317365269461078,0.7743119266055046,0.2708333333333333,3.302787547189524,305.0,240.0,0.17186196148395538,0.38072097301483154
rot_v9_0043,362,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6955128205128205,0.8204158790170132,0.20416666666666666,1.2712168591715014,289.0,240.0,0.2601298987865448,0.44682326912879944
rot_v9_0055,374,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.7491408934707904,0.8565815324165029,0.12083333333333333,1.0526248901609778,269.0,240.0,0.17061783373355865,0.4150455892086029
rot_v9_0068,387,val,rotated_rect,post_refine,50,0.003,0.01,0.0,0.6078431372549019,0.7560975609756098,0.058577405857740586,3.462974669166364,253.0,239.0,0.24962954223155975,0.46324193477630615
rect_p2_0026,25,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5580865603644647,0.716374269005848,0.3557692307692308,1.4535054913589276,268.0,416.0,3.0809683799743652,0.7584959864616394
rect_p2_0043,42,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6825396825396826,0.8113207547169812,0.1695906432748538,3.5773287869582213,400.0,342.0,1.0167078971862793,0.634662926197052
rect_p2_0063,62,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6437246963562753,0.7832512315270936,0.30833333333333335,3.324692737241712,332.0,480.0,2.570239305496216,0.6403018236160278
rect_p2_0068,67,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6705336426914154,0.8027777777777778,0.0,0.917087445512177,360.0,360.0,3.5411558151245117,0.7135995030403137
rect_p2_0071,70,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7848837209302325,0.8794788273615635,0.08843537414965986,2.0567913421151856,320.0,294.0,0.8581846356391907,0.5790343880653381
rect_p2_0081,80,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.62004662004662,0.7654676258992805,0.48214285714285715,2.952284692144254,415.0,280.0,1.8793455362319946,0.6416661143302917
rect_p2_0089,88,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6950904392764858,0.8201219512195121,0.259946949602122,1.295752216119284,279.0,377.0,2.5358800888061523,0.7286982536315918
rect_p2_0092,91,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7873417721518987,0.8810198300283286,0.11229946524064172,1.6618919606741593,332.0,374.0,2.280947208404541,0.70257568359375
rect_p2_0094,93,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6838709677419355,0.8122605363984674,0.0425,3.7970738612468478,383.0,400.0,1.0391305685043335,0.6301323175430298
rect_p2_0095,94,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7037037037037037,0.8260869565217391,0.2917771883289125,1.4915586330891297,267.0,377.0,0.8430672287940979,0.6264929175376892
rect_p2_0100,99,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.5796019900497512,0.7338582677165354,0.14327485380116958,2.9725830983588226,293.0,342.0,2.059791326522827,0.7138283848762512
rect_p2_0102,101,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7211055276381909,0.8379562043795621,0.16844919786096257,1.8306419603724362,311.0,374.0,0.9993926882743835,0.5629602074623108
rect_p2_0104,103,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.8017094017094017,0.889943074003795,0.15087719298245614,0.265011053633452,484.0,570.0,2.5607244968414307,0.6513953804969788
rect_p2_0112,111,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.8247978436657682,0.9039881831610044,0.01488095238095238,1.4824453005451688,341.0,336.0,1.3661599159240723,0.6484973430633545
rect_p2_0114,113,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7075471698113207,0.8287292817679558,0.35064935064935066,1.4711852686438094,416.0,308.0,1.0793068408966064,0.5934410691261292
rect_p2_0115,114,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7239583333333334,0.8398791540785498,0.24867724867724866,1.9025198890389683,284.0,378.0,1.3314404487609863,0.66518235206604
rect_p2_0116,115,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7544303797468355,0.86002886002886,0.2647058823529412,0.7509039037114906,387.0,306.0,1.1132261753082275,0.6157031059265137
rect_p2_0117,116,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6545842217484008,0.7912371134020618,0.1523809523809524,1.6124769952920015,356.0,420.0,1.9085582494735718,0.6729137897491455
rect_p2_0118,117,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.7075718015665796,0.8287461773700305,0.2032967032967033,0.990567883822888,290.0,364.0,1.6728829145431519,0.676899790763855
rect_p2_0120,119,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6793388429752066,0.8090551181102362,0.20811287477954143,3.6360271382011664,449.0,567.0,2.3648581504821777,0.649509847164154
rect_v9_0010,129,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6333333333333333,0.7755102040816326,0.36666666666666664,1.809973556419525,323.0,510.0,0.0733187198638916,0.2713037133216858
rect_v9_0014,133,test,rectangular_notch,pre_refine,50,0.003,0.01,0.0,0.6700507614213198,0.8024316109422492,0.3128205128205128,2.3425348171521536,268.0,390.0,0.14987941086292267,0.5178828835487366
