sample_id,source_index,split,defect_type,source_pack,method,threshold,dense_threshold,geometry_threshold,extraction_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,dense_center_error_px,dense_pred_area,true_area,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rect_v9_0070,189,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0018173489958909534,-0.00017895616369755356,0.011429263299471124,0.006807813574934771,0.001500000013038516,1.2995371968624454,0.022681202837387397,0.8273299349615137,0.1726700650384863,rectangular_notch,0.6521739130434783,0.7894736842105263,0.1976284584980237,2.528377610976463,406.0,506.0,0.6309963099630996,0.7737556561085973,0.25296442687747034,0.0009280623996891589,0.0035707364,0.0001921868,0.0007,nan,0.0,0.0,361.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0071,190,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0009644557157923377,-8.160703191349525e-05,0.010774612712287128,0.00696892349009424,0.001500000013038516,-1.235317719161003,-0.021560361507586147,0.8303665682865011,0.16963343171349887,rectangular_notch,0.7215447154471545,0.8382526564344747,0.16666666666666666,1.799310694274882,385.0,462.0,0.6854838709677419,0.8133971291866029,0.19047619047619047,0.0004701531160671735,0.0022253878,3.1076837e-05,9.999995e-05,nan,0.0,0.0,354.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0072,191,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0021568109324072763,-3.5510215099892624e-07,0.012782830892197231,0.007064637285466347,0.001500000013038516,1.9202926524391728,0.033515429386918684,0.7957438426954072,0.2042561573045928,rectangular_notch,0.7725490196078432,0.8716814159292036,0.16267942583732056,2.1044836569441037,486.0,418.0,0.76,0.8636363636363636,0.10526315789473684,0.0008256850069302037,0.00078283064,6.4637046e-05,9.999995e-05,nan,0.0,0.0,447.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0074,193,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0014444746075053538,-0.00011421273480538792,0.012640921221479424,0.007040737173473375,0.001500000013038516,0.5175078138769607,0.009032215256950965,0.8614633254090147,0.13853667459098534,rectangular_notch,0.6992592592592592,0.8230165649520488,0.26212121212121214,1.4549562382623384,487.0,660.0,0.6666666666666666,0.8,0.3333333333333333,0.0007038035636677484,0.001359079,0.0024592625,0.00020000001,nan,0.0,0.0,435.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0075,194,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0026871176196572102,7.139906835946563e-05,0.009241419279022497,0.00667428519773448,0.001500000013038516,6.723361178792544,0.11734478937069705,0.44001026600718207,0.5599897339928179,rotated_rect,0.5162689804772235,0.6809728183118741,0.24812030075187969,3.701046398580331,300.0,399.0,0.5204301075268817,0.6845827439886846,0.22807017543859648,0.0011161502709592585,0.0037585814,0.000674285,9.999995e-05,nan,0.0,0.0,269.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0078,197,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0018591520470918053,7.23370694863101e-05,0.012657650107454479,0.007390526601305748,0.001500000013038516,-0.6780302090701298,-0.011833859576259285,0.8549531564333407,0.14504684356665934,rectangular_notch,0.770739064856712,0.8705281090289608,0.22121212121212122,2.4973763277002896,514.0,660.0,0.696969696969697,0.8214285714285714,0.30303030303030304,0.0009947606678617066,0.0013423506,0.002109473,0.00049999997,nan,0.0,0.0,463.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0079,198,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0024731491114151497,-3.7728154451468645e-05,0.013991437560474664,0.00700050840935624,0.001500000013038516,1.8057831711988968,0.031516861914525185,0.8018778097111925,0.1981221902888075,rectangular_notch,0.8655737704918033,0.9279437609841827,0.10333333333333333,1.243088714162274,538.0,600.0,0.8066666666666666,0.8929889298892989,0.19333333333333333,0.0009738802721296498,0.002008563,0.0004994916,0.00049999997,nan,0.0,0.0,467.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rect_v9_0080,199,train,rectangular_notch,pilot_v9_topup_rectangular_notch,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.001598067279205266,-4.6897546615747906e-05,0.01071824674147558,0.006713507793199996,0.001500000013038516,-0.6136248084548015,-0.010709773279455824,0.8575951890295397,0.14240481097046034,rectangular_notch,0.6445672191528545,0.7838745800671892,0.22817460317460317,3.3870504295830752,389.0,504.0,0.6003717472118959,0.7502903600464577,0.2916666666666667,0.0013472982694301809,0.0022817533,0.00078649214,0.00040000002,nan,0.0,0.0,352.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0006,205,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,9.648160938220689e-05,0.00021097046894881922,0.010728067425422061,0.00765307140521471,0.001500000013038516,0.44509013575827794,0.007768288337130498,0.8643191465999149,0.13568085340008504,rectangular_notch,0.6782608695652174,0.8082901554404145,0.21626617375231053,3.820254230359618,424.0,541.0,0.6305841924398625,0.7734457323498419,0.24584103512014788,0.0012148079785811276,0.0012719324,0.0013469281,0.0005000001,19.55491052363486,0.0,0.0,395.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0007,206,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0032388147769490463,0.0006927241079342374,0.010386928626345068,0.007818833853341535,0.001500000013038516,5.287794284133156,0.09228942042626012,0.5590732906813428,0.4409267093186572,rectangular_notch,0.5078125,0.6735751295336787,0.27060931899641577,0.9464231126928594,407.0,558.0,0.5182250396196514,0.6826722338204593,0.2831541218637993,0.00038916708875319804,0.005613072,0.0008188337,0.0009999999,35.2877947294252,0.0,0.0,346.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0009,208,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0028346456487337557,0.0002704291616316402,0.007708686967144792,0.006441753417509317,0.001500000013038516,5.5918871218812,0.0975968416766964,0.6038634963678963,0.39613650363210373,rectangular_notch,0.7313432835820896,0.8448275862068966,0.06666666666666667,2.455570932251057,224.0,240.0,0.7651245551601423,0.8669354838709677,0.06666666666666667,0.0007480746906959012,0.0002913135,0.0004417533,0.0005000001,4.408113161224364,0.0,0.0,216.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0010,209,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0001883184992922251,0.0001777943570833099,0.010777804705312772,0.0073853027804435065,0.001500000013038516,1.297575714801809,0.022646968517210486,0.8274233175536166,0.17257668244638338,rectangular_notch,0.7173524150268337,0.8354166666666667,0.2222222222222222,0.5283193307013684,420.0,540.0,0.6536412078152753,0.790547798066595,0.2759259259259259,0.00025898782037201757,0.0012221951,0.0016146968,0.0009999999,28.702424730490236,0.0,0.0,383.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0011,210,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0028874611530590095,0.00012497159708715054,0.014051664369600984,0.007562101517714024,0.001500000013038516,2.30909940974513,0.04030138745591016,0.7738711114031872,0.22612888859681277,rectangular_notch,0.6439169139465876,0.7833935018050542,0.028469750889679714,3.635598818414069,546.0,562.0,0.6413690476190477,0.7815049864007253,0.037366548042704624,0.0011305866845471577,0.0019483361,0.00056210114,0.00049999997,17.690901249648007,0.0,0.0,489.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0014,213,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,2.5954438393670062e-05,0.00010428819203861307,0.012137634610350256,0.00773112022993841,0.001500000013038516,2.1355103102955297,0.037271686124942756,0.7838361345260044,0.21616386547399555,rectangular_notch,0.7559322033898305,0.861003861003861,0.07792207792207792,2.7973017595673384,497.0,539.0,0.7512776831345827,0.857976653696498,0.09276437847866419,0.0008960877793822073,0.00013763458,0.0012688795,0.00049999997,7.864489972810034,0.0,0.0,449.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0015,214,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.003438441162501904,0.0003145344207741423,0.011968673187571261,0.007303604644804036,0.001500000013038516,0.015290588482514522,0.0002668711135874018,0.8802609005851785,0.11973909941482148,rectangular_notch,0.5852187028657617,0.7383444338725024,0.12321428571428572,1.4761184042798092,491.0,560.0,0.5553822152886115,0.7141424272818455,0.21964285714285714,0.0005395947133528763,0.0040313276,0.00030360464,0.0,29.98470985680953,0.0,0.0,434.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0016,215,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0027426168595567364,4.1181878896397295e-05,0.01216381696504602,0.007088825373530654,0.001500000013038516,3.5929054170922257,0.06270802924099948,0.6904801204190631,0.3095198795809368,rectangular_notch,0.6212361331220285,0.7663734115347018,0.16994633273703041,3.039746316309737,464.0,559.0,0.5730337078651685,0.7285714285714285,0.24686940966010734,0.001569531491851186,0.0018361835,0.0009111748,0.0009999999,33.59290586238427,0.0,0.0,397.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0017,216,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0029721830442332254,0.00023220350973991328,0.0077642906523545125,0.006755564811594183,0.001500000013038516,5.392988827579899,0.094125411564538,0.6178505316213688,0.3821494683786312,rectangular_notch,0.803030303030303,0.8907563025210085,0.024896265560165973,0.6428852602573476,235.0,241.0,0.7439446366782007,0.8531746031746031,0.0912863070539419,0.00023386375560503964,0.00023570983,0.0007555648,0.00049999997,25.392989486973036,0.0,0.0,229.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0019,218,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.003141692720953815,5.85001617220778e-13,0.012896430468721059,0.006733386341767351,0.001500000013038516,3.652691076377522,0.06375148584100343,0.6862049563804661,0.3137950436195339,rectangular_notch,0.6881028938906752,0.8152380952380952,0.12834224598930483,2.6757774528892586,489.0,561.0,0.6048780487804878,0.7537993920972644,0.24064171122994651,0.0010099885555825076,0.00310357,0.0002666139,0.0005000001,6.347309206728042,0.0,0.0,398.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0020,219,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0018272715876394483,7.306626653261779e-05,0.013334236370645472,0.007765897834484432,0.001500000013038516,1.2288609993955788,0.021447670488800898,0.830669512828925,0.169330487171075,rectangular_notch,0.6851851851851852,0.8131868131868132,0.053475935828877004,3.6187040415709064,531.0,561.0,0.6844583987441131,0.8126747437092264,0.0873440285204991,0.0011218635627130357,0.0006657643,0.00023410236,0.00049999997,18.77113965999756,0.0,0.0,504.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0021,220,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002843601874934324,0.0002670578517337546,0.007702890039129202,0.006460272584741774,0.001500000013038516,7.630705121067052,0.1331809286114126,0.4622541969245588,0.5377458030754412,rotated_rect,0.6974169741697417,0.8217391304347826,0.08333333333333333,2.2895795028380967,220.0,240.0,0.6700680272108843,0.8024439918533605,0.04583333333333333,0.0007494428893704315,0.00029711053,0.00046027265,0.0,37.6307055663591,0.0,0.0,211.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0022,221,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0003024337916444479,0.00010371572782539509,0.010100932279205343,0.007009894447834071,0.001500000013038516,0.33638485355501757,0.005871023248374009,0.8685126744197238,0.13148732558027615,rectangular_notch,0.718978102189781,0.8365180467091295,0.25555555555555554,0.720173957077225,402.0,540.0,0.6446886446886447,0.7839643652561247,0.337037037037037,0.0003197235543242994,0.0018990682,0.001990105,0.0005000001,20.336385512948155,0.0,0.0,352.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0023,222,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0026071741125416052,-2.102835604355822e-05,0.014014959801908472,0.00708102122677136,0.001500000013038516,2.335918765521683,0.040769473517474765,0.7723028679668684,0.22769713203313163,rectangular_notch,0.6901840490797546,0.8166969147005445,0.035650623885918005,3.3920308186166173,541.0,561.0,0.6773675762439807,0.8076555023923445,0.13725490196078433,0.0010548448865417086,0.0019850405,8.102087e-05,0.0009999999,12.335919048627247,0.0,0.0,468.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0024,223,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0014084088493891956,7.112907893178142e-05,0.011994997422713694,0.007326179730230186,0.001500000013038516,-0.3210376600065956,-0.005603164190013214,0.869095782227206,0.13090421777279407,rectangular_notch,0.6549520766773163,0.7915057915057915,0.15,0.4504698569615155,476.0,560.0,0.6264274061990212,0.7703109327983951,0.21964285714285714,0.00011596673969035902,0.0020050034,0.00067382073,0.0,30.32103810529864,0.0,0.0,424.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0025,224,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0028611376645504803,0.00029075805018394837,0.007756928923520691,0.006558016901424749,0.001500000013038516,8.45248944567004,0.14752377081701254,0.41035104373182196,0.589648956268178,rotated_rect,0.6083916083916084,0.7565217391304347,0.08333333333333333,3.944921602626894,220.0,240.0,0.6336633663366337,0.7757575757575758,0.0625,0.0012982061904527231,0.00024307147,0.0005580168,0.0005000001,11.547511213723098,0.0,0.0,214.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0026,225,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.00014022722578985238,9.805010061815276e-05,0.012021151655956295,0.007678112359653206,0.001500000013038516,1.1000821233465103,0.019200055094726987,0.8366220188276856,0.16337798117231436,rectangular_notch,0.6984924623115578,0.8224852071005917,0.11873840445269017,2.7899585507517672,475.0,539.0,0.6500829187396352,0.7879396984924623,0.15398886827458255,0.0009127855021640409,2.1151267e-05,0.0013218871,0.0009999999,31.100082568638555,0.0,0.0,429.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0027,226,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.002607379966146112,8.776844071119329e-05,0.01461615527206397,0.007635650941291732,0.001500000013038516,1.8858762644343585,0.032914750099590794,0.7976021466290169,0.20239785337098315,rectangular_notch,0.669150521609538,0.8017857142857143,0.0,0.690094824895055,560.0,560.0,0.6797583081570997,0.8093525179856115,0.014285714285714285,0.00040231051828244497,0.0013838457,0.00063565094,0.00049999997,21.885876923827496,0.0,0.0,510.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0028,227,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0015456826967660817,7.994438480776156e-05,0.01138766109049959,0.007045330180737915,0.001500000013038516,0.559726331660471,0.009769067397584999,0.859775253710079,0.140224746289921,rectangular_notch,0.7388429752066116,0.8498098859315589,0.12142857142857143,2.6484014358490695,492.0,560.0,0.6303236797274276,0.7732497387669801,0.2910714285714286,0.0009211890875587028,0.0026123393,0.00095467037,0.0005000001,9.440273951445093,0.0,0.0,411.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0029,228,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.0029985977594047513,0.0002804957625252029,0.007822438140900813,0.00657427249829288,0.001500000013038516,9.516915995589784,0.16610151875875587,0.35097275689069574,0.6490272431093043,rotated_rect,0.8023255813953488,0.8903225806451613,0.0625,0.6069085928897795,225.0,240.0,0.743859649122807,0.8531187122736419,0.07083333333333333,0.00028049926760245747,0.00017756224,0.0005742726,0.0009999999,20.48308444970226,0.0,0.0,219.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0030,229,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0002672578502012399,7.551240834217627e-05,0.01389185722469826,0.007658265449155965,0.001500000013038516,0.5135731570302369,0.008963542540039497,0.8616197774584308,0.1383802225415692,rectangular_notch,0.6845329249617151,0.8127272727272727,0.033271719038817,3.21566436216273,559.0,541.0,0.672926447574335,0.804490177736202,0.024029574861367836,0.0011082210484057782,0.001891857,0.0013417341,0.00049999997,19.4864275023629,0.0,0.0,515.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0031,230,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.003213440195630348,0.0001983243193195299,0.012742637736049934,0.007448946448909817,0.001500000013038516,2.3257012203797274,0.04059114371327649,0.7729012347977073,0.2270987652022926,rectangular_notch,0.5811209439528023,0.7350746268656716,0.07885304659498207,2.427588530884721,514.0,558.0,0.5525114155251142,0.711764705882353,0.17204301075268819,0.0008296027429906751,0.003257363,0.00044894638,0.0,32.32570166567177,0.0,0.0,449.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0032,231,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,0.0013972041992027526,-2.0977554561791836e-05,0.01262677288111835,0.007336396711879731,0.001500000013038516,0.3977757335554202,0.006942496235077773,0.8661580867885289,0.13384191321147113,rectangular_notch,0.7161290322580646,0.8345864661654135,0.1,3.330617043303064,504.0,560.0,0.7210084033613445,0.837890625,0.17142857142857143,0.0009844043746123077,0.0013732277,0.00066360366,0.0009999999,10.397776016660984,0.0,0.0,454.0,train_median_depth,angle_aspect_heuristic_no_true_type,
rot_p3_0033,232,train,rotated_rect,pilot_v3_rotated_rect,hybrid_threshold_sweep_t0.90,0.5,0.8,0.5,0.9,-0.002904314360547004,0.0003050252382669272,0.007763668950460897,0.006523727267339888,0.001500000013038516,6.569808333663019,0.1146647866473819,0.534759479191365,0.4652405208086349,rectangular_notch,0.7360594795539034,0.8479657387580299,0.05416666666666667,2.4873311524278425,227.0,240.0,0.7758007117437722,0.87374749498998,0.07916666666666666,0.0007015309799285041,0.00023633149,0.0005237274,0.00049999997,3.430191949442545,0.0,0.0,217.0,train_median_depth,angle_aspect_heuristic_no_true_type,
