perturbation_name,perturbation_group,severity,affected_axis,split,group_field,group_value,sample_count,profile_depth_rmse_m,er_like_profile_error,projected_mask_dice,L_mae_mm,W_mae_mm,D_mae_mm,wMAE_auxiliary
gain_scaling_1.2x,gain_scaling,1.2x,all,val,aspect_bin,compact,12,0.0005276122610666789,0.35108830283085507,0.9194348707118712,0.9294367283582687,0.3654432147741318,1.1039783209562302,0.20605602860450745
gain_scaling_1.2x,gain_scaling,1.2x,all,val,aspect_bin,narrow,6,0.0006670135359551447,0.43195587396621704,0.7418369765605523,2.931587114930153,3.9900395274162292,1.416740596294403,0.2174928169697523
gain_scaling_1.2x,gain_scaling,1.2x,all,val,aspect_bin,wide,10,0.0009207662056724075,0.4385246500372887,0.8242205332993416,3.7835484445095062,3.1371215283870697,1.940114214271307,0.26356415245682
gain_scaling_1.2x,gain_scaling,1.2x,all,val,size_bin,elongated,6,0.0006670135359551447,0.43195587396621704,0.7418369765605523,2.931587114930153,3.9900395274162292,1.416740596294403,0.2174928169697523
gain_scaling_1.2x,gain_scaling,1.2x,all,val,size_bin,large_wide,10,0.0009207662056724075,0.4385246500372887,0.8242205332993416,3.7835484445095062,3.1371215283870697,1.940114214271307,0.26356415245682
gain_scaling_1.2x,gain_scaling,1.2x,all,val,size_bin,medium_balanced,11,0.001001777259675278,0.603466429493644,0.8695731853025517,2.089518330313943,1.7903031300414691,2.2560021335428413,0.1653420545838096
gain_scaling_1.2x,gain_scaling,1.2x,all,val,size_bin,small_compact,12,0.0005276122610666789,0.35108830283085507,0.9194348707118712,0.9294367283582687,0.3654432147741318,1.1039783209562302,0.20605602860450745
gain_scaling_1.2x,gain_scaling,1.2x,all,test,curvature_template,LD_dominant,8,0.000813604392533307,0.5031482204794884,0.8175910797978411,3.3894038796424866,2.075909823179245,1.6323507726192474,0.20900321193039417
gain_scaling_1.2x,gain_scaling,1.2x,all,test,curvature_template,WD_dominant,8,0.00046155122663549264,0.3381907604634762,0.8145310837197096,2.6867830604314804,2.7805552035570145,0.8213134944671765,0.2212139293551445
gain_scaling_1.2x,gain_scaling,1.2x,all,test,curvature_template,boxy,7,0.0009573062987848451,0.448563138289111,0.8621862059984436,1.9376329907349177,3.0700271683079854,1.6980862213032586,0.34447238062109264
gain_scaling_1.2x,gain_scaling,1.2x,all,test,curvature_template,round,8,0.0006236191711650463,0.4263074528425932,0.850487931399007,2.4771446138620377,2.5091664688661695,1.4989155232906342,0.06146024912595749
gain_scaling_1.2x,gain_scaling,1.2x,all,test,curvature_template,sharp,8,0.00047046619420143543,0.3829157967120409,0.9156977730083873,1.3780168797820807,0.8905301280319691,1.2232761201448739,0.24062781408429146
gain_scaling_1.2x,gain_scaling,1.2x,all,test,depth_bin,deep,11,0.0014873539012941446,0.6485470723022114,0.8352056208785281,3.4810468703508377,2.898909243670377,3.1856507604772393,0.23040080815553665
gain_scaling_1.2x,gain_scaling,1.2x,all,test,depth_bin,medium,11,0.000573021918006072,0.4342449524185874,0.8327318279597175,2.5461661517620087,2.7433920583941718,1.1945506713607095,0.19286039268428629
gain_scaling_1.2x,gain_scaling,1.2x,all,test,depth_bin,shallow,17,0.00017593752679257544,0.26080750235739875,0.8749679087157628,1.5714632448028116,1.498480520265944,0.3006608872400487,0.2125808877103469
gain_scaling_1.2x,gain_scaling,1.2x,all,test,aspect_bin,balanced,9,0.000594188932963233,0.3831015924612681,0.8865725762300387,1.6790763801998563,1.5502734548515744,1.2848363038566377,0.2175687419043647
gain_scaling_1.2x,gain_scaling,1.2x,all,test,aspect_bin,compact,9,0.0005652623363453636,0.4163324609398842,0.8710889627410938,1.934596848156717,0.6485707064469656,1.3050578108264341,0.21027298933929867
gain_scaling_1.2x,gain_scaling,1.2x,all,test,aspect_bin,narrow,9,0.0008305268808423231,0.4899221426910824,0.7985024281797197,2.5966796378294625,4.246425496207343,1.6716810133722093,0.20346491204367745
gain_scaling_1.2x,gain_scaling,1.2x,all,test,aspect_bin,wide,12,0.0006454390513681574,0.3950195039312045,0.8513575567525828,3.093420217434565,2.461004687473178,1.2449395567333947,0.21566570922732353
gain_scaling_1.2x,gain_scaling,1.2x,all,test,size_bin,elongated,9,0.0008305268808423231,0.4899221426910824,0.7985024281797197,2.5966796378294625,4.246425496207343,1.6716810133722093,0.20346491204367745
gain_scaling_1.2x,gain_scaling,1.2x,all,test,size_bin,large_wide,12,0.0006454390513681574,0.3950195039312045,0.8513575567525828,3.093420217434565,2.461004687473178,1.2449395567333947,0.21566570922732353
gain_scaling_1.2x,gain_scaling,1.2x,all,test,size_bin,medium_balanced,9,0.000594188932963233,0.3831015924612681,0.8865725762300387,1.6790763801998563,1.5502734548515744,1.2848363038566377,0.2175687419043647
gain_scaling_1.2x,gain_scaling,1.2x,all,test,size_bin,small_compact,9,0.0005652623363453636,0.4163324609398842,0.8710889627410938,1.934596848156717,0.6485707064469656,1.3050578108264341,0.21027298933929867
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,curvature_template,LD_dominant,31,0.00045884668783870554,0.42393194619686375,0.8626437919247991,2.10856231133784,1.78345737606287,0.9794989151339377,0.14096417446290294
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,curvature_template,WD_dominant,34,0.0004580066683154334,0.4473113323397496,0.8467064664113881,2.7690146267414093,1.9671616523581392,0.9567024774630281,0.142293797696338
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,curvature_template,boxy,32,0.0004583712263865891,0.41790278418920934,0.8360277339572006,3.0406008707359433,2.1542968349531293,0.9818957801908255,0.20580214820802212
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,curvature_template,round,33,0.0004594948587702785,0.5408450464407603,0.765522637631078,3.199042800701026,3.0085318463318274,0.9925631590074662,0.1559773256832903
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,curvature_template,sharp,32,0.0004939014561387012,0.6200818540528417,0.8078453125277753,2.144224306102842,2.2132729538716376,0.8901698458357714,0.2764222100377083
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,depth_bin,deep,49,0.0004766048633075338,0.21077847009410663,0.8497407548253436,2.4902907649473267,2.5263871019896196,0.9597027155817771,0.16700554350200963
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,depth_bin,medium,57,0.0003056514085568651,0.2486723160795998,0.8266446133957966,2.7427779491010464,2.0979874849058033,0.5894205467612074,0.18725922337749548
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,depth_bin,shallow,56,0.0006188707435025467,0.9805607774427959,0.7971450354821163,2.72557422252638,2.1042179352204715,1.3380469759660107,0.1951653995950307
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,aspect_bin,balanced,44,0.00038525763772089374,0.3963209509172223,0.8723933497826899,2.9574199193580584,1.1786305426873944,0.7486437986266207,0.18599968826906246
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,aspect_bin,compact,43,0.0003822383908744425,0.4720718508889509,0.7974513678408726,3.2343063988657885,1.3066741515730702,0.7935689958462189,0.17786387908597326
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,aspect_bin,narrow,33,0.0005145215633974383,0.5210864401676438,0.6798817116624054,2.5171976161725595,5.267348383412217,1.0302617985642317,0.19079542476119418
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,aspect_bin,wide,42,0.0005968031372980303,0.5828763484245255,0.9115321248701317,1.8744184310947145,1.8891721419280483,1.2973952754622413,0.1823316104710102
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,size_bin,elongated,33,0.0005145215633974383,0.5210864401676438,0.6798817116624054,2.5171976161725595,5.267348383412217,1.0302617985642317,0.19079542476119418
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,size_bin,large_wide,42,0.0005968031372980303,0.5828763484245255,0.9115321248701317,1.8744184310947145,1.8891721419280483,1.2973952754622413,0.1823316104710102
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,size_bin,medium_balanced,44,0.00038525763772089374,0.3963209509172223,0.8723933497826899,2.9574199193580584,1.1786305426873944,0.7486437986266207,0.18599968826906246
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,train,size_bin,small_compact,43,0.0003822383908744425,0.4720718508889509,0.7974513678408726,3.2343063988657885,1.3066741515730702,0.7935689958462189,0.17786387908597326
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,curvature_template,LD_dominant,7,0.0004753936518682167,0.5168544894882611,0.8590889045966079,1.9894472701208932,1.6991133008684431,1.0297126195260458,0.149576550083501
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,curvature_template,WD_dominant,8,0.0005914063676755177,0.6603477345779538,0.8718054879732127,3.632891833782196,1.1297726957127452,1.2965534459799528,0.14374812971800566
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,curvature_template,boxy,8,0.0008168965796357952,0.6103258803486824,0.7377513122526713,4.809726282954216,4.0264154225587845,1.6490347385406494,0.2593438923358917
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,curvature_template,round,8,0.0003980313967986149,0.4250360522419214,0.7505607921485542,3.8453774750232697,3.214573547244072,0.8557125963270664,0.15620378963649273
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,curvature_template,sharp,8,0.0004848252392548602,0.5811166577041149,0.7722868850939512,2.825094625353813,2.1043751910328865,0.9129408374428749,0.32557826302945614
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,depth_bin,deep,15,0.000515868904767558,0.2225958933432897,0.839544436378335,3.2746756871541343,2.084327601889769,1.0160219103097916,0.19973907619714737
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,depth_bin,medium,11,0.0004357878596320833,0.3838881389661269,0.8008028675393138,3.1536566669290718,2.3898330737244,0.836856493895704,0.2036151256073605
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,depth_bin,shallow,13,0.0007019486309638104,1.0977603151248052,0.7439123125627609,3.924653383401724,2.9339853937809286,1.5750900919620807,0.22232122490039238
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,aspect_bin,balanced,11,0.00034536550877171317,0.24766511741009625,0.8488267203413469,3.5911459597674282,1.3985181146047332,0.7438781220804561,0.18093922937458212
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,aspect_bin,compact,12,0.00044852161348292913,0.6525600297997395,0.7684370172623138,3.1875795423984528,1.5165366580088933,0.8578945857783159,0.22108780778944492
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,aspect_bin,narrow,6,0.0006998796307016164,0.6891135474046072,0.5983595148980339,4.808494865894318,6.638907512029012,1.3649019201596577,0.21454198410113653
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,aspect_bin,wide,10,0.0008276474487502128,0.7142874091863632,0.8924362931632585,2.822632336616516,2.227930372953415,1.8255115389823913,0.21953913271427156
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,size_bin,elongated,6,0.0006998796307016164,0.6891135474046072,0.5983595148980339,4.808494865894318,6.638907512029012,1.3649019201596577,0.21454198410113653
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,size_bin,large_wide,10,0.0008276474487502128,0.7142874091863632,0.8924362931632585,2.822632336616516,2.227930372953415,1.8255115389823913,0.21953913271427156
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,size_bin,medium_balanced,11,0.00034536550877171317,0.24766511741009625,0.8488267203413469,3.5911459597674282,1.3985181146047332,0.7438781220804561,0.18093922937458212
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,val,size_bin,small_compact,12,0.00044852161348292913,0.6525600297997395,0.7684370172623138,3.1875795423984528,1.5165366580088933,0.8578945857783159,0.22108780778944492
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,curvature_template,LD_dominant,8,0.0003545322997524636,0.340446500107646,0.8865404312286169,2.040170840919018,1.4446818213909864,0.793935514986515,0.14950419589877129
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,curvature_template,WD_dominant,8,0.0005844496190547943,0.6975936386734247,0.8343486338652311,2.320185260847211,2.3227474093437195,1.3264031819999218,0.1484692394733429
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,curvature_template,boxy,7,0.0006544197011472923,0.581785323364394,0.7792368569463013,3.44890068258558,3.8980144602911815,1.198211527296475,0.26463600993156433
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,curvature_template,round,8,0.00033083690050261794,0.3823133474215865,0.7761682607775178,3.216332718729973,3.0579208116978407,0.6916262321174145,0.125098736025393
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,curvature_template,sharp,8,0.0004982889076927677,0.8374714627861977,0.7990039360796624,2.6172307394444942,1.117603611201048,0.951005257666111,0.3158595412969589
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,depth_bin,deep,11,0.000443744424211962,0.18512319163842636,0.7950033026120252,3.1629382453181525,3.1774901178750126,0.8088110969825224,0.2165560539473187
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,depth_bin,medium,11,0.0003205456166390584,0.240593937987631,0.8458887123108874,2.344448109919375,2.3243275081569497,0.6402418423782695,0.18643434955315155
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,depth_bin,shallow,17,0.0006069770161582924,1.026600495857351,0.8101962311811939,2.6536712558830486,1.7829256802797318,1.3265682266039007,0.19594184309244156
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,aspect_bin,balanced,9,0.00043416030368664197,0.637918641169866,0.8637514670018479,2.9309057096640267,1.170819537507163,0.8969977812634574,0.215350811680158
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,aspect_bin,compact,9,0.0004288312524699399,0.7647728961375024,0.712874258769428,4.278165678183238,1.7877534164322748,0.8365916974014707,0.24496248695585462
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,aspect_bin,narrow,9,0.00046410288390082616,0.37981923586792415,0.7073244964510605,2.3145545141564474,5.710405058330959,0.9798182282182906,0.16523024605380165
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,aspect_bin,wide,12,0.0005651624802946268,0.5077083247403303,0.938966341185942,1.665085678299268,1.0674106950561206,1.172547735273838,0.17783448907236257
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,size_bin,elongated,9,0.00046410288390082616,0.37981923586792415,0.7073244964510605,2.3145545141564474,5.710405058330959,0.9798182282182906,0.16523024605380165
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,size_bin,large_wide,12,0.0005651624802946268,0.5077083247403303,0.938966341185942,1.665085678299268,1.0674106950561206,1.172547735273838,0.17783448907236257
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,size_bin,medium_balanced,9,0.00043416030368664197,0.637918641169866,0.8637514670018479,2.9309057096640267,1.170819537507163,0.8969977812634574,0.215350811680158
per_axis_gain_Bx_0.9x,per_axis_gain,0.9x,Bx,test,size_bin,small_compact,9,0.0004288312524699399,0.7647728961375024,0.712874258769428,4.278165678183238,1.7877534164322748,0.8365916974014707,0.24496248695585462
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,curvature_template,LD_dominant,31,0.0006507843374434273,0.3672563403604492,0.8571018380903889,2.171630075381648,1.9957143796547767,1.2874313625356844,0.1830314231976386
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,curvature_template,WD_dominant,34,0.0006001368127566393,0.34549399377668605,0.8743726574340736,1.7212133804226624,1.8902509267277576,1.1652889613281279,0.18134049720623913
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,curvature_template,boxy,32,0.0005975969228302347,0.3710430571809411,0.8497095797097556,2.3458163356408477,2.019048471469432,1.1054482185281813,0.264848202932626
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,curvature_template,round,33,0.0004945965949004996,0.33326549286192114,0.8342559934096431,1.89141025687709,2.4964334174539102,1.2050425109707497,0.099764986020146
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,curvature_template,sharp,32,0.0004297282616789744,0.35326620750129223,0.8769190788764767,1.4991508279927075,1.9772633428219706,1.144755284767598,0.22232140833511949
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,depth_bin,deep,49,0.0012144168472981878,0.5336115658283234,0.8555802773552339,2.665381404666268,2.6556993189210796,2.6272141495529486,0.1766517162322998
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,depth_bin,medium,57,0.00040103044496693957,0.3366256317025737,0.8654252909391035,1.9808815116422218,1.898542337773139,0.8413610667513128,0.19508733365096545
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,depth_bin,shallow,56,0.00013231962053136419,0.21379950609324233,0.8540842324446937,1.210416785574385,1.750960325556142,0.26092924568469505,0.195451982319355
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,aspect_bin,balanced,44,0.0005970383966665726,0.36016885648396885,0.8874530154663268,1.5636497681791133,1.3213055552068083,1.2419839799404144,0.19787852991033683
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,aspect_bin,compact,43,0.000555775733647711,0.4210668400276539,0.8805675709439377,1.8086446584310643,0.6879779313539349,1.1869373339509894,0.18326411569534345
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,aspect_bin,narrow,33,0.0004227662400146735,0.25833347541364754,0.7752730085736123,1.9846025298942218,4.114526943726973,0.9387632454886581,0.17307858044902483
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,aspect_bin,wide,42,0.0006108506597575754,0.3530736090171905,0.8710724923047929,2.3626924139403163,2.688096987881831,1.3009124836396604,0.20053851613331408
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,size_bin,elongated,33,0.0004227662400146735,0.25833347541364754,0.7752730085736123,1.9846025298942218,4.114526943726973,0.9387632454886581,0.17307858044902483
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,size_bin,large_wide,42,0.0006108506597575754,0.3530736090171905,0.8710724923047929,2.3626924139403163,2.688096987881831,1.3009124836396604,0.20053851613331408
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,size_bin,medium_balanced,44,0.0005970383966665726,0.36016885648396885,0.8874530154663268,1.5636497681791133,1.3213055552068083,1.2419839799404144,0.19787852991033683
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,train,size_bin,small_compact,43,0.000555775733647711,0.4210668400276539,0.8805675709439377,1.8086446584310643,0.6879779313539349,1.1869373339509894,0.18326411569534345
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,curvature_template,LD_dominant,7,0.0005899490019406325,0.36253664429698673,0.8394344028289521,2.289750488741057,2.0403731848512376,1.2338944918343,0.18193589789526804
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,curvature_template,WD_dominant,8,0.0005437605859697214,0.3644133284687996,0.9034317577156391,1.563492015004158,1.1135757602751255,1.097969502210617,0.18571227323263884
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,curvature_template,boxy,8,0.0008766362989263143,0.4333559274673462,0.7993937419124001,3.6405392438173294,3.050563868135214,1.6631049048155546,0.31875033490359783
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,curvature_template,round,8,0.0005529639370251971,0.33918610867112875,0.8484089739135615,1.486414574086666,2.4670387469232082,1.3341213187668473,0.09412908414378762
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,curvature_template,sharp,8,0.0005435381253846572,0.3886695858091116,0.8537235405962191,2.0434875190258026,1.8646733462810516,1.4176465887576342,0.26029232889413834
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,depth_bin,deep,15,0.001201144924076895,0.5294587284326553,0.8566316445409667,3.10151180823644,2.1343756655852,2.5976969679196675,0.19794314578175545
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,depth_bin,medium,11,0.0003807541070273146,0.3226697715845975,0.8595812059873896,1.581757828593254,2.255933306433938,0.8325035517865961,0.1902984624559229
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,depth_bin,shallow,13,0.0001584127348905895,0.2501159768838149,0.8316028460714947,1.6905928460451274,1.9552711317172418,0.3551543362152118,0.2370917831475918
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,aspect_bin,balanced,11,0.0007356418116780168,0.4342117526314475,0.9054020201156877,1.482731580734253,1.4660575904629447,1.6616404219107195,0.1650923964652148
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,aspect_bin,compact,12,0.0004170358970441157,0.3122096924732129,0.8545619172725037,1.780613190184037,0.8694650183121363,0.8637607836474975,0.2105930739392837
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,aspect_bin,narrow,6,0.00044644214782844455,0.2550118702153365,0.7062007569291596,2.9598536590735116,4.900259912014008,0.9541580704972148,0.21765716498096785
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,aspect_bin,wide,10,0.0008489691012073308,0.46898393034935,0.8664335162787653,3.0463192611932755,2.6287652879953383,1.8371877491474151,0.2495547216385603
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,size_bin,elongated,6,0.00044644214782844455,0.2550118702153365,0.7062007569291596,2.9598536590735116,4.900259912014008,0.9541580704972148,0.21765716498096785
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,size_bin,large_wide,10,0.0008489691012073308,0.46898393034935,0.8664335162787653,3.0463192611932755,2.6287652879953383,1.8371877491474151,0.2495547216385603
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,size_bin,medium_balanced,11,0.0007356418116780168,0.4342117526314475,0.9054020201156877,1.482731580734253,1.4660575904629447,1.6616404219107195,0.1650923964652148
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,val,size_bin,small_compact,12,0.0004170358970441157,0.3122096924732129,0.8545619172725037,1.780613190184037,0.8694650183121363,0.8637607836474975,0.2105930739392837
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,curvature_template,LD_dominant,8,0.000539025913894875,0.31830033753067255,0.8777862543846104,1.894816419109702,1.715589958243072,1.0537722818553448,0.18684670329093933
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,curvature_template,WD_dominant,8,0.000287482536805328,0.23161115404218435,0.8399180523636908,1.5519283562898636,2.315673306584358,0.46897710487246513,0.20191031694412231
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,curvature_template,boxy,7,0.0007930917916902607,0.3857553154230118,0.8303061323861699,2.5035784244537354,3.414603020463671,1.379538384931428,0.3200580115829195
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,curvature_template,round,8,0.00046523721402991214,0.3331650672480464,0.8232362621904352,2.359763925895095,2.814971797168255,1.129408277454786,0.07528486382216215
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,curvature_template,sharp,8,0.00039323359214904485,0.38366740196943283,0.8931358947847807,1.2811592295765877,0.782052862457931,0.9743201406672597,0.2598477229475975
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,depth_bin,deep,11,0.0011544265646741471,0.501697526736693,0.8491388706733516,2.6774518367919056,2.7924905243245037,2.4507866989482534,0.21971220218322493
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,depth_bin,medium,11,0.00033562892481727016,0.2573769221251661,0.8450035522613001,1.8577377457510342,2.5050713311542165,0.6371003724634647,0.19064975529909134
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,depth_bin,shallow,17,0.00015534507132114786,0.2637894092237248,0.8617169402476562,1.4317239417749292,1.5679614193299238,0.2765784322229378,0.20691420028314872
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,aspect_bin,balanced,9,0.00045242995232304867,0.2862920868727896,0.9116178222479989,1.443531569507387,1.1935101863410738,0.9324877774342895,0.21329465839597914
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,aspect_bin,compact,9,0.00048715314996014867,0.4526234567165375,0.8117626494177965,2.5141305012835398,1.0884051786528692,1.1553070520361264,0.217771386106809
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,aspect_bin,narrow,9,0.0005746274804955141,0.30609572099314797,0.7766509022384519,1.8913361115588083,4.821443140506744,1.0950010009109974,0.19070437219407824
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,aspect_bin,wide,12,0.0004502984459880584,0.2857614594201247,0.8987060226127582,1.7987840647498767,1.7498581657807033,0.8352857216571768,0.20296576557060084
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,size_bin,elongated,9,0.0005746274804955141,0.30609572099314797,0.7766509022384519,1.8913361115588083,4.821443140506744,1.0950010009109974,0.19070437219407824
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,size_bin,large_wide,12,0.0004502984459880584,0.2857614594201247,0.8987060226127582,1.7987840647498767,1.7498581657807033,0.8352857216571768,0.20296576557060084
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,size_bin,medium_balanced,9,0.00045242995232304867,0.2862920868727896,0.9116178222479989,1.443531569507387,1.1935101863410738,0.9324877774342895,0.21329465839597914
per_axis_gain_Bx_1.1x,per_axis_gain,1.1x,Bx,test,size_bin,small_compact,9,0.00048715314996014867,0.4526234567165375,0.8117626494177965,2.5141305012835398,1.0884051786528692,1.1553070520361264,0.217771386106809
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,curvature_template,LD_dominant,31,0.0004621953938171388,0.310392664925706,0.8805395263104508,1.5706749988659736,1.7634346828826013,0.9333606657662219,0.16172029318348055
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,curvature_template,WD_dominant,34,0.00042530790062087094,0.3028059521799578,0.8830810084933614,1.6975358430953587,1.7363672188537962,0.8507532409447081,0.16019351364058607
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,curvature_template,boxy,32,0.0004697210224549053,0.3248796393163502,0.8537294363926669,2.4021330918185413,2.000524712726474,0.8879317858954892,0.23782530799508095
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,curvature_template,round,33,0.0003979522990641382,0.34967984744545183,0.8050397523226276,2.3087274215438147,2.7394295488343094,0.9386744571454597,0.12330269802248839
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,curvature_template,sharp,32,0.0003597752552195743,0.37417922215536237,0.8592726621652162,1.2720302436500788,1.9200543705374002,0.8477137179579586,0.2444074205122888
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,depth_bin,deep,49,0.0008161445385871493,0.3599654992624205,0.8668875016428929,2.207561731034396,2.4694797735737293,1.753040841647557,0.1690229692933511
per_axis_gain_By_0.9x,per_axis_gain,0.9x,By,train,depth_bin,medium,57,0.00022072383951142496,0.1834610855500949,0.8611897038574614,1.8610771019992076,1.9230623574633348,0.43258220545555415,0.1900275464643512
