candidate,seed,split,group_type,group,threshold,n,iou,dice,area_error,center_error,pred_area_zero,pred_area_lt_true,pred_area_gt_true,composite,macro_area_composite,type_accuracy
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.6,72,0.28405405451579885,0.4110601363646151,0.7251940789094259,1.494795057612161,0.0,7.0,65.0,-0.03007988802901196,0.3729173629484088,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.6,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.6,57,0.4334250604075693,0.5886047644947013,0.4338671832065697,1.0786926010460185,0.0,12.0,45.0,0.5881626416957009,0.3729173629484088,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.6,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.6,200,0.3590797343825436,0.5041534875737858,0.4913119294573592,1.2461246028542519,0.0,49.0,151.0,0.37192129249897016,0.3729173629484088,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.6,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.6,67,0.285343414022881,0.41148143256654074,0.6880105115643718,1.5536454206527168,0.0,17.0,50.0,0.008814335025050024,0.3729173629484088,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.6,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.6,133,0.3962250987742533,0.5508379062616461,0.39222317005006724,1.0912081006550252,0.0,32.0,101.0,0.5548398349858322,0.3729173629484088,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.6,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,large,0.7,67,0.40133622125851537,0.5562486644328123,0.22091177986034954,1.0228724310647195,0.0,42.0,25.0,0.7366731058309781,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,large,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,medium,0.7,66,0.39248396186361395,0.5428231743630595,0.2765916643764631,1.2830367135730656,0.0,16.0,50.0,0.6587154718502103,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,medium,0.7,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,small,0.7,67,0.27046628636199915,0.39413961911630824,0.6776185349732113,1.4655408785303137,0.0,8.0,59.0,-0.013012629494904004,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,small,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,multi_defect,0.7,71,0.36751690861892505,0.5213881754127877,0.27845782378879685,1.149133728318651,0.0,39.0,32.0,0.6104472602429158,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,multi_defect,0.7,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.7,72,0.2808754540939498,0.4044691888572557,0.5604815490950562,1.5035452200617228,0.0,11.0,61.0,0.12486309385614935,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.7,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.7,57,0.43154344362920916,0.585298288661801,0.321603577523623,1.0800063909407247,0.0,16.0,41.0,0.6952381547673872,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.7,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.7,200,0.3545735474678649,0.497511722528765,0.3922829047134757,1.257020574193448,0.0,66.0,134.0,0.4598023652831542,0.46079198272876143,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.7,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.7,67,0.2819512973315744,0.40517528681781584,0.5520328539540816,1.5667361308500838,0.0,19.0,48.0,0.13509373019530868,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.7,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.7,133,0.3911576885139662,0.5440270698417996,0.311807366374223,1.1009984516671725,0.0,47.0,86.0,0.6233773919815427,0.46079198272876143,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.7,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,large,0.8,67,0.3842633029257045,0.5386040772688743,0.24218239485539056,1.0574538954047126,0.0,50.0,17.0,0.6806849853391883,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,large,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,medium,0.8,66,0.3754595439385134,0.52304395118959,0.20930937720915105,1.3135418280056028,0.0,34.0,32.0,0.6891941179189525,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,medium,0.8,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,small,0.8,67,0.2626587508766824,0.38030420775473667,0.44737713257520473,1.4795094926410646,0.0,15.0,52.0,0.19558582605621433,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,small,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,multi_defect,0.8,71,0.3539717093393784,0.5059333324824468,0.2808548262039808,1.193605704574098,0.0,47.0,24.0,0.5790502156178443,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,multi_defect,0.8,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.8,72,0.27029242043368484,0.388188027225755,0.3794810074558916,1.5178934449536934,0.0,23.0,49.0,0.27899944020354833,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.8,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.8,57,0.4128256468487829,0.5652096720804698,0.22371196554994793,1.0988767471229821,0.0,29.0,28.0,0.7543233533793048,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.8,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.8,200,0.34062053752350896,0.48043877937547436,0.30007453616826935,1.2833515382371843,0.0,99.0,101.0,0.520984780730714,0.5218216431047851,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.8,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.8,67,0.2687531620078518,0.386608048426831,0.40295961145898834,1.5918764259610603,0.0,29.0,38.0,0.25240159897569453,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.8,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.8,133,0.37682440338477985,0.5277068919586255,0.24824521252557624,1.1279292263762843,0.0,70.0,63.0,0.6562860828178292,0.5218216431047851,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.8,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,large,0.85,67,0.3684656285230446,0.5225020568324712,0.2785295767037376,1.083658899389096,0.0,55.0,12.0,0.6124381086517781,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,large,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,medium,0.85,66,0.3571818388273085,0.5025055043065582,0.23639605367706334,1.321641437822219,0.0,50.0,16.0,0.6232912894568032,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,medium,0.85,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,small,0.85,67,0.2490854189647743,0.3619811947602315,0.3332488280696035,1.4968072523673375,1.0,28.0,39.0,0.2778177856554023,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,small,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,multi_defect,0.85,71,0.3409959349117375,0.4914593114683668,0.3021632502226801,1.2199115511816991,0.0,53.0,18.0,0.5302919961574242,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,multi_defect,0.85,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.85,72,0.25716302754665604,0.37037061079815026,0.30870346855893793,1.5388494461355076,1.0,37.0,35.0,0.3188301697858683,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.85,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.85,57,0.38988547688058994,0.5414990534951417,0.2265096870253723,1.1008899824922544,0.0,43.0,14.0,0.7048748433503593,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.85,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.85,200,0.3247496077214312,0.46212870570471964,0.28295646331250013,1.2996118583496492,1.0,133.0,67.0,0.5039218501136506,0.5045157279213278,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.85,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.85,67,0.2499922734529212,0.3638467738069777,0.3595311739570183,1.6176405868521242,1.0,44.0,23.0,0.2543078733028806,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.85,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.85,133,0.3624093174657181,0.5116391526005747,0.24438123313819402,1.1417930908221052,0.0,89.0,44.0,0.6296672369280987,0.5045157279213278,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.85,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,large,0.9,67,0.3366908162174453,0.4890841540405008,0.354893908989797,1.1198822265463089,0.0,58.0,9.0,0.4708810612681491,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,large,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,medium,0.9,66,0.30933757211148644,0.4488386861529789,0.38499368594307615,1.3207194633556134,0.0,60.0,6.0,0.3731825723213892,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,medium,0.9,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,small,0.9,67,0.20573253511374387,0.3067832980288806,0.345306298668824,1.514667066491463,1.0,53.0,14.0,0.1672095344738005,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,small,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,multi_defect,0.9,71,0.31695072271800173,0.4637520948757203,0.3516395313467682,1.2627896643440488,0.0,57.0,14.0,0.4290632862469539,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,multi_defect,0.9,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.9,72,0.22148918518650515,0.3254676506239286,0.3231887298637623,1.5536743805966746,1.0,60.0,12.0,0.22376810594667146,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.9,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.9,57,0.3211916079323032,0.4664281226955466,0.42257898086945983,1.0912047887319012,0.0,54.0,3.0,0.36504074975839,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.9,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.9,200,0.2837932214927389,0.4147323628737258,0.3616149859268532,1.3174252268769333,1.0,171.0,29.0,0.3369105984396114,0.33709105602111294,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.9,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.9,67,0.2007083227573365,0.3045110471701133,0.43470660429127295,1.6284068832456162,1.0,58.0,9.0,0.07051276563617681,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.9,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.9,133,0.3256480201038063,0.4702573865740418,0.32479439622447626,1.1631035026639027,0.0,113.0,20.0,0.4711110104533719,0.33709105602111294,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.9,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,large,0.95,67,0.23439286538099147,0.36336438691823914,0.5531644365142991,1.24189245802435,1.0,67.0,0.0,0.04459281578493146,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,large,0.95,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,medium,0.95,66,0.10074010306545425,0.16505137618635296,0.8148012978778715,1.4605480093432932,17.0,65.0,1.0,-0.5490098186260642,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,medium,0.95,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,area_bin,small,0.95,67,0.029155415132925768,0.049377281591838594,0.9033721245293972,1.4963140222243965,27.0,66.0,1.0,-0.8248394278046328,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,area_bin,small,0.95,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,multi_defect,0.95,71,0.23879050101190433,0.36910907798765086,0.5068277673156715,1.4211491187629492,2.0,69.0,2.0,0.10107181168388368,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,multi_defect,0.95,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,polygon,0.95,72,0.05070944704861626,0.08482370165149423,0.8884337670359854,1.4327154936125646,20.0,72.0,0.0,-0.752900618335875,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,polygon,0.95,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,defect_type,rotated_rect,0.95,57,0.06493641820012033,0.10935143092006502,0.9019795183133956,1.200700609232573,23.0,57.0,0.0,-0.7276916691932103,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,defect_type,rotated_rect,0.95,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,overall,all,0.95,200,0.12153290798376219,0.1927354130923725,0.7568241762493357,1.3766730037187376,45.0,198.0,2.0,-0.44255585517320106,-0.4430854768819219,0.645
shape_type_conditional_screening_predicted_std,sample_std,val,overall,all,0.95,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,low_signal,0.95,67,0.0451174237732213,0.07538604029993592,0.8874959269196729,1.7701445178287785,26.0,66.0,1.0,-0.7669924628465157,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,low_signal,0.95,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_predicted_mean,mean,val,signal_bin,non_low_signal,0.95,133,0.16002792634546323,0.2518512625442015,0.6909970537311962,1.2351613188195123,19.0,132.0,1.0,-0.27911786484153156,-0.4430854768819219,
shape_type_conditional_screening_predicted_std,sample_std,val,signal_bin,non_low_signal,0.95,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
shape_type_conditional_screening_oracle,42,val,overall,all,0.5,200,0.3615820999828256,0.5088550198190174,0.6058799535867747,1.2195710662379862,0,34,166,0.2645571662150683,0.2655231898050377,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.5,67,0.2723272143307035,0.40322898311269806,1.0727537037818207,1.4081425459972068,0,5,62,-0.3971975063384191,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.5,66,0.39820808281669884,0.5524341510849984,0.491914326102774,1.2450377908394192,0,3,63,0.4587279077989232,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.5,67,0.4147576592612816,0.5715523600543705,0.251270851361043,1.0059129622445178,0,26,41,0.7350391679546091,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,signal_bin,low_signal,0.5,67,0.29032947989674096,0.42023937743338735,0.8554113896134171,1.4986636717039257,0,11,56,-0.1448425322832888,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,signal_bin,non_low_signal,0.5,133,0.3974762770186728,0.5534959825245603,0.48017614746809034,1.0789755431837158,0,23,110,0.4707961120751427,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,defect_type,multi_defect,0.5,71,0.3802270827300822,0.5363907097171299,0.3365457793921015,1.1036488313070485,0,25,46,0.5800720130551106,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,defect_type,polygon,0.5,72,0.283787043645606,0.4144768691322151,0.9395093373841534,1.4718046442915995,0,5,67,-0.24124542460633236,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,defect_type,rotated_rect,0.5,57,0.43662508737273076,0.5937706841468031,0.5199397910325737,1.0453545936105544,0,4,53,0.5104559804869603,0.2655231898050377,
shape_type_conditional_screening_oracle,42,val,overall,all,0.6,200,0.3606796652863444,0.50638259689659,0.5002874519479344,1.2298157715983689,0,46,154,0.366774810235,0.3677764388049282,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.6,67,0.27571881705428847,0.4047849358821498,0.8904572263956361,1.4197147170554345,0,5,62,-0.2099534734591978,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.6,66,0.3976271883001633,0.5499850586557814,0.3795100941653688,1.255926176397638,0,7,59,0.5681021527905759,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.6,67,0.40924444607195176,0.5650285791631702,0.22909238815171554,1.0141961288763517,0,34,33,0.7451806370834064,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,signal_bin,low_signal,0.6,67,0.2919328310890433,0.4200156192535926,0.7093800670850582,1.5117236758345989,0,14,53,0.002568383257577689,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,signal_bin,non_low_signal,0.6,133,0.39531152913009754,0.5498907736039648,0.39495508191645096,1.0878020153289898,0,32,101,0.5502472208176115,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,defect_type,multi_defect,0.6,71,0.3746067857401458,0.5296846234858399,0.3035508070368513,1.1232019905263269,0,31,40,0.6007406021891344,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,defect_type,polygon,0.6,72,0.2841886367972145,0.4128376931628468,0.7741196693692265,1.4848523965726297,0,5,67,-0.07709333940916518,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,defect_type,rotated_rect,0.6,57,0.4399520950933172,0.5955192491947091,0.3994520507962481,1.040463867352197,0,10,47,0.6360192934917782,0.3677764388049282,
shape_type_conditional_screening_oracle,42,val,overall,all,0.7,200,0.35600980551815,0.49961706411022766,0.4026896529992019,1.2437731409817934,0,68,132,0.45293721662917574,0.4539087851828854,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.7,67,0.27693898526440086,0.4030622877662542,0.6988461863390352,1.4323498961418422,0,8,59,-0.018844913308380118,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.7,66,0.39110048986554236,0.5409764279662275,0.28385442190692295,1.2729415307668122,0,19,47,0.6482224959248468,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.7,67,0.40051368298193035,0.5554297805363504,0.2235946905860912,1.0264633451379948,0,41,26,0.7323487729321896,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,signal_bin,low_signal,0.7,67,0.2892102106162648,0.414587112968309,0.5690503358005612,1.5261644335157836,0,20,47,0.13474698778401262,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,signal_bin,non_low_signal,0.7,133,0.38966072926571615,0.5424517011516452,0.31888389549776525,1.1015158733142947,0,48,85,0.6132285349195961,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,defect_type,multi_defect,0.7,71,0.3668233827264648,0.5204721366671672,0.28598918468690804,1.143742165305245,0,39,32,0.601306334706724,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,defect_type,polygon,0.7,72,0.2816662055672863,0.40720024244537484,0.6025522522223093,1.5020728443438809,0,10,62,0.08631419579035182,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,defect_type,rotated_rect,0.7,57,0.4364479671790593,0.5903767309229767,0.2955953741590111,1.042099818718015,0,19,38,0.731229323943025,0.4539087851828854,
shape_type_conditional_screening_oracle,42,val,overall,all,0.8,200,0.3429844562487102,0.48394286178383994,0.3126947578396543,1.267872094232589,0,99,101,0.5142325601928959,0.5150705564332497,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.8,67,0.27106905947156995,0.3926581283620503,0.4775120403477967,1.43719037688935,0,15,52,0.18621514748582346,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.8,66,0.37529808192266717,0.5223036577290907,0.21493193514778794,1.3049691732634197,0,35,31,0.68266980450397,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.8,67,0.3830685202724006,0.5374393484535918,0.24418115141603688,1.0620104202917262,0,49,18,0.6763267173099555,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,signal_bin,low_signal,0.8,67,0.27734643825826566,0.3988397639816949,0.42747958251578505,1.54254383482595,0,28,39,0.24870661972417546,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,signal_bin,non_low_signal,0.8,133,0.3760502247100621,0.5268143471428154,0.25487082360431024,1.129503623407362,0,71,62,0.6479937482485673,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,defect_type,multi_defect,0.8,71,0.3537728401289199,0.5054991531309817,0.2833429629883342,1.1899298840320447,0,46,25,0.5759290302715674,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,defect_type,polygon,0.8,72,0.27356846975462873,0.3945685185714005,0.42057683436818416,1.509582384282516,0,21,51,0.24756015395784514,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,defect_type,rotated_rect,0.8,57,0.4172296452325522,0.569985949953113,0.21298366879385744,1.0596397440684469,0,32,25,0.7742319263918077,0.5150705564332497,
shape_type_conditional_screening_oracle,42,val,overall,all,0.85,200,0.3277601429308114,0.46627603210793195,0.29021984415151236,1.2815377453913042,1,129,70,0.503816330887231,0.5043825689129638,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.85,67,0.25913648478679296,0.37607225833294045,0.3506234718133604,1.4481461533542834,1,27,39,0.284585271306373,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.85,66,0.3572625362051863,0.5019530868150693,0.24158544896072048,1.310540332600023,0,47,19,0.6176301740595351,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.85,67,0.3673217420284307,0.5213352445296239,0.27772472518507135,1.088846317311721,0,55,12,0.6109322613729833,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,signal_bin,low_signal,0.85,67,0.2600473950761569,0.3776631992575397,0.36711801718033205,1.5585407351679874,1,43,23,0.27059257715336454,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,signal_bin,non_low_signal,0.85,133,0.3618710760605997,0.5109155794836934,0.2514816667610544,1.1440776151261831,0,86,47,0.6213049887832387,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,defect_type,multi_defect,0.85,71,0.3416878258289357,0.49196990548851216,0.2989284011166318,1.2125860893390548,0,52,19,0.534729330200816,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,defect_type,polygon,0.85,72,0.2619393968069924,0.37841490506680314,0.32248309755243243,1.5298146156358048,1,33,38,0.3178712043213632,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,defect_type,rotated_rect,0.85,57,0.3935536207404278,0.545253859071793,0.23861876012713137,1.0581677417483246,0,44,13,0.7001887196850894,0.5043825689129638,
shape_type_conditional_screening_oracle,42,val,overall,all,0.9,200,0.28371997207038047,0.4153638152549661,0.35601898509389246,1.3032928933225685,1,165,35,0.34306480223145414,0.3432702100634207,0.645
shape_type_conditional_screening_oracle,42,val,area_bin,small,0.9,67,0.20721173790602365,0.3101791001397703,0.34153932840738727,1.4786115605948549,1,49,18,0.17585150963840662,0.3432702100634207,
shape_type_conditional_screening_oracle,42,val,area_bin,medium,0.9,66,0.3087469774977591,0.44855219069439145,0.37294739173539326,1.3073935118136983,0,58,8,0.38435177645675733,0.3432702100634207,
shape_type_conditional_screening_oracle,42,val,area_bin,large,0.9,67,0.3355747382017973,0.487855503817892,0.3538228979245911,1.1265515073466656,0,58,9,0.4696073440950982,0.3432702100634207,
