sample_id,source_index,split,defect_type,source_pack,threshold,dense_threshold,geometry_threshold,pred_center_x,pred_center_y,pred_width,pred_length,pred_depth,pred_angle_deg,pred_angle_rad,type_prob_rectangular_notch,type_prob_rotated_rect,pred_defect_type,dense_iou,dense_dice,dense_area_error,geometry_iou,geometry_dice,geometry_area_error,center_abs_error_m,width_abs_error_m,length_abs_error_m,depth_abs_error_m,angle_abs_error_deg,empty_prediction,fallback_used,component_area_px,depth_source,type_probability_source,notes
rot_v9_0062,381,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-3.1496125302510336e-05,0.0010555556509643793,0.00818024587911969,0.006631785519437881,0.001500000013038516,18.944197309281975,0.330638617194421,0.050000000000000044,0.95,rotated_rect,0.636986301369863,0.7782426778242678,0.008403361344537815,0.6198083067092651,0.7652859960552268,0.13025210084033614,0.0014695543459974003,0.00018024537712335587,0.0006317854858934879,0.0,8.944197026176411,0.0,0.0,240.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0063,382,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0001248981716344133,-0.0008388067944906652,0.008199750628839386,0.006046078101264797,0.001500000013038516,0.3281463567669505,0.0057272343540072605,0.8259633578898059,0.1740366421101941,rectangular_notch,0.8449612403100775,0.9159663865546218,0.04918032786885246,0.832089552238806,0.9083503054989817,0.012295081967213115,0.0002039186555774854,0.00019975006580352783,4.6078115701675415e-05,0.0,9.671853926338613,0.0,0.0,232.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0064,383,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,1.601492658664938e-05,9.685225086286664e-05,0.007981639996335617,0.0061611333630648465,0.001500000013038516,10.886626276300262,0.1900074729555695,0.12322820794012623,0.8767717920598738,rotated_rect,0.9349593495934959,0.9663865546218487,0.016666666666666666,0.9518072289156626,0.9753086419753086,0.025,9.816738954856353e-05,1.8360093235969543e-05,0.00016113324090838432,0.0,0.8866259931946985,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0065,384,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,6.846970063634217e-05,0.0003343998978380114,0.008352185869956511,0.007122841914124646,0.001500000013038516,5.0264651451621205,0.08772836651981372,0.4977945855390724,0.5022054144609276,rotated_rect,0.7686832740213523,0.869215291750503,0.036885245901639344,0.7620578778135049,0.864963503649635,0.2459016393442623,0.0006691126197247574,0.0003521852195262909,0.001122842077165842,0.0,4.973535137943443,0.0,0.0,253.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0066,385,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0015938918804749846,-0.0008472478366456926,0.007963621572528036,0.006335520664540817,0.001500000013038516,9.029771324297826,0.1575992403111657,0.20697493859084903,0.793025061409151,rotated_rect,0.8911290322580645,0.9424307036247335,0.029411764705882353,0.9176470588235294,0.9570552147239264,0.0546218487394958,0.00017930120103001974,3.6378391087055206e-05,0.00033552059903740883,0.0,0.9702289588077377,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0069,388,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0017234972910955548,-0.0005770149291492999,0.00826001809747523,0.007006088383076817,0.001500000013038516,23.74491563048312,0.41442695836019566,0.050000000000000044,0.95,rotated_rect,0.6538461538461539,0.7906976744186046,0.029166666666666667,0.6219512195121951,0.7669172932330827,0.21666666666666667,0.001400858829745654,0.0002600178122520447,0.0010060882195830345,0.0004999999655410647,6.255084814808924,0.0,0.0,233.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0070,389,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0016965530812740326,-0.0004228361358400434,0.008919495298304768,0.007147146728237981,0.001500000013038516,32.77936886290067,0.5721079133833264,0.050000000000000044,0.95,rotated_rect,0.5303514376996805,0.6931106471816284,0.004166666666666667,0.5546218487394958,0.7135135135135136,0.3125,0.0019296209019780673,0.0009194947779178619,0.0011471468023955822,0.0004999999655410647,2.779368417608623,0.0,0.0,238.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0071,390,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0031172004528343678,-0.00016134296311065555,0.008528378383402136,0.0069361783525382775,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.7127659574468085,0.8322981366459627,0.0125,0.7170418006430869,0.8352059925093633,0.225,0.0008468067342813605,0.0005283784121274948,0.0009361784905195236,0.0,4.999999554707955,0.0,0.0,243.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0072,391,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.003074867883697152,0.0009026097832247615,0.008066630177064021,0.006630776771859415,0.001500000013038516,24.12294616433016,0.4210248358488984,0.050000000000000044,0.95,rotated_rect,0.8849206349206349,0.9389473684210526,0.012552301255230125,0.8602941176470589,0.924901185770751,0.11715481171548117,0.00012284160402620495,6.662961095571518e-05,0.0006307768635451794,0.0,5.877054280961886,0.0,0.0,236.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0073,392,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.001701893168501556,-0.0006864382885396481,0.008197976390082976,0.006567077629589809,0.001500000013038516,27.46493213130313,0.47935349452802317,0.050000000000000044,0.95,rotated_rect,0.8385826771653543,0.9122055674518201,0.04602510460251046,0.8686131386861314,0.9296875,0.14225941422594143,0.00037293675456239855,0.00019797589629888535,0.0005670776590704918,0.0,2.5350683139889156,0.0,0.0,228.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0074,393,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-0.0010924780508503318,0.00021053334057796746,0.010046120050056334,0.006314822117551137,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.8671875,0.9288702928870293,0.0,0.7484276729559748,0.8561151079136691,0.3263598326359833,0.00045869209406815194,0.0020461194217205048,0.0003148219548165798,0.0,4.999999554707955,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0075,394,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,-6.246054545044899e-05,0.001103074406273663,0.00828480165917038,0.0065263233378480435,0.001500000013038516,7.541640183926745,0.13162645221023245,0.30001773810608245,0.6999822618939175,rotated_rect,0.6135593220338983,0.7605042016806722,0.008368200836820083,0.6056782334384858,0.7544204322200393,0.1297071129707113,0.0014412300455897075,0.0002848012372851372,0.0005263234488666058,0.0,22.4583602613653,0.0,0.0,237.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0076,395,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,7.309213106054813e-05,-0.0008713413262739778,0.008392702901925723,0.006359708652709252,0.001500000013038516,9.684923430393496,0.16903380166391038,0.17341127973115966,0.8265887202688403,rotated_rect,0.8449612403100775,0.9159663865546218,0.008368200836820083,0.7622377622377622,0.8650793650793651,0.1087866108786611,0.00014797136942608805,0.0003927024081349373,0.00035970844328403473,0.0,20.31507701489855,0.0,0.0,237.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0077,396,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,5.2697683713631704e-05,-8.708554378245026e-05,0.008498116307034025,0.007094967085010869,0.001500000013038516,35.0,0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.896551724137931,0.9454545454545454,0.07983193277310924,0.7880794701986755,0.8814814814814815,0.2689075630252101,0.00010178869192924637,0.0004981160163879395,0.0010949671268463135,0.0,4.999999554707955,0.0,0.0,257.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0078,397,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,3.8216992834350094e-05,0.0008932723430916667,0.008072612791365006,0.006578672842740049,0.001500000013038516,23.316257694824827,0.40694546601815645,0.050000000000000044,0.95,rotated_rect,0.8599221789883269,0.9246861924686193,0.0,0.8523985239852399,0.9203187250996016,0.100418410041841,0.00011336375712294164,7.261242717504501e-05,0.0005786726251244545,0.0,6.683742750467218,0.0,0.0,239.0,train_median_depth,angle_magnitude_sigmoid,
rot_v9_0079,398,train,rotated_rect,pilot_v9_topup_rotated_rect,0.5,0.6,0.5,0.0014002795796841383,-0.0010011682752519846,0.008331264651406652,0.006679133728907181,0.001500000013038516,20.820027171386243,0.3633780244953717,0.050000000000000044,0.95,rotated_rect,0.8951612903225806,0.9446808510638298,0.03347280334728033,0.8362989323843416,0.9108527131782945,0.1589958158995816,9.972727603053918e-05,0.0003312639892101288,0.0006791334599256516,0.0,9.179973273905802,0.0,0.0,231.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0001,0,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0006579330074600875,3.821923746727407e-05,0.011876131543089839,0.009501119655579815,0.001500000013038516,-9.814776179153114,-0.17130015967253068,0.16729434854697223,0.8327056514530278,rotated_rect,0.7140255009107468,0.8331562167906482,0.03958333333333333,0.7194719471947195,0.836852207293666,0.17083333333333334,0.0009661773144071718,0.0018761316314339638,1.1203810572624207e-06,0.0004999999655410647,nan,0.0,0.0,461.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0002,1,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0017732034903019667,0.0013294183881953359,0.013055414662300183,0.008606154769204915,0.001500000013038516,18.259812883315277,0.31869385561193075,0.050000000000000044,0.95,rotated_rect,0.2140077821011673,0.3525641025641026,0.6666666666666666,0.24413145539906103,0.39245283018867927,1.3974358974358974,0.0049548786904372024,0.005055414512753487,0.0026061544194817543,9.999994654208422e-05,nan,0.0,0.0,381.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0005,4,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0018543214537203312,0.0003703704278450459,0.012599881877867451,0.009385364069438337,0.001500000013038516,-11.171322495915376,-0.1949763593558341,0.11333617574560861,0.8866638242543914,rotated_rect,0.5408805031446541,0.7020408163265306,0.7840909090909091,0.44745762711864406,0.6182669789227166,1.2348484848484849,0.0019583006600167015,0.004599881358444691,0.0023853639140725136,0.0004000000189989805,nan,0.0,0.0,471.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0006,5,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0030918617267161608,0.0006190474960021675,0.00833774436448112,0.00686701962270251,0.001500000013038516,-16.809405671091554,-0.2933794742639546,0.050000000000000044,0.95,rotated_rect,0.6375404530744336,0.7786561264822134,0.09774436090225563,0.6626506024096386,0.7971014492753623,0.07518796992481203,0.001122811615323309,0.0006622551009058952,0.0008670194074511528,0.0004000000189989805,nan,0.0,0.0,240.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0014,13,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.00016891336417756975,0.0002509202458895743,0.012116284000297937,0.008119574651397371,0.001500000013038516,-7.801851950109949,-0.13616800428255899,0.2821239010729387,0.7178760989270613,rotated_rect,0.648881239242685,0.7870563674321504,0.12890625,0.67,0.8023952095808383,0.04296875,0.0013792981469276386,0.0021162843331694603,0.0018804250285029411,0.0009999999310821295,nan,0.0,0.0,427.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0018,17,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0007800546591170132,0.0011954671936109662,0.012929593736847501,0.00947139800013327,0.001500000013038516,-7.380162610538207,-0.12880813688647166,0.31144176278304836,0.6885582372169516,rotated_rect,0.7902946273830156,0.882865440464666,0.08703703703703704,0.8256735340729001,0.9045138888888888,0.13333333333333333,0.000804172044042767,0.0019295942038297653,2.860184758901596e-05,0.0004999999655410647,nan,0.0,0.0,493.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0025,24,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0008537906687706709,0.0006629318231716752,0.014092793534258016,0.007815299826381286,0.001500000013038516,9.471151383323473,0.16530277559381018,0.18386412896285287,0.8161358710371471,rotated_rect,0.5288966725043783,0.6918671248568156,0.12258064516129032,0.56656346749226,0.7233201581027668,0.17634408602150536,0.0018170884874831078,0.0050927940756082535,0.002184700220823288,0.000699999975040555,nan,0.0,0.0,408.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0030,29,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0014586817706003785,0.0007704021409153938,0.011826022271654229,0.010654172123971128,0.001500000013038516,-31.359113867269713,-0.5473197874916685,0.050000000000000044,0.95,rotated_rect,0.4911242603550296,0.6587301587301587,0.1,0.4629080118694362,0.6328600405679513,0.7388888888888889,0.002293921623904977,0.0038260221481323242,0.001154172234237194,0.0004000000189989805,nan,0.0,0.0,396.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0035,34,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.001434618723578751,-0.00024038919946178794,0.010240355496994542,0.007261085479596401,0.001500000013038516,2.858656464167268,0.04989296748313813,0.6712361230838693,0.3287638769161307,rectangular_notch,0.6112531969309463,0.7587301587301587,0.2826086956521739,0.6352040816326531,0.7769110764430577,0.322463768115942,0.0016144061087251227,0.0022403551265597343,0.00023891450837254524,0.00020000000949949026,nan,0.0,0.0,346.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0040,39,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-5.986854012007825e-05,0.0009274563635699451,0.011100275037380807,0.01022709273504048,0.001500000013038516,7.754534262403439,0.13534215483764994,0.2853292669320576,0.7146707330679424,rotated_rect,0.5636704119850188,0.7209580838323353,0.3789173789173789,0.5721649484536082,0.7278688524590164,0.6068376068376068,0.0015855324511041447,0.0031002750620245934,0.0017270920798182487,0.0004999999655410647,nan,0.0,0.0,484.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0041,40,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0013253430370241404,-0.0007866282248869538,0.01328470586192897,0.0070242662007021965,0.001500000013038516,-0.740834146784664,-0.01292999507259535,0.8052948234077911,0.1947051765922089,rectangular_notch,0.588495575221239,0.7409470752089137,0.6992481203007519,0.553014553014553,0.7121820615796519,0.8082706766917294,0.000642787156404263,0.004284705966711044,0.0010242662392556667,0.0009999999310821295,nan,0.0,0.0,452.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0045,44,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0008377525373362005,0.00022279830591287464,0.013232913917942575,0.009985430791787049,0.001500000013038516,-35.0,-0.6108652381980153,0.050000000000000044,0.95,rotated_rect,0.6231578947368421,0.767833981841764,0.33636363636363636,0.46875,0.6382978723404256,0.990909090909091,0.00098031074944218,0.004232914187014103,0.002985430881381035,0.0004999999655410647,nan,0.0,0.0,441.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0047,46,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.002790803089737892,0.00026571302441880107,0.00937746781830184,0.008751954425769811,0.001500000013038516,-21.128428191002257,-0.3687606377041788,0.050000000000000044,0.95,rotated_rect,0.5851648351648352,0.7383015597920277,0.10197368421052631,0.5509761388286334,0.7104895104895105,0.3519736842105263,0.0013118928999242261,0.0006225323304533958,0.0027519548311829567,0.0004000000189989805,nan,0.0,0.0,273.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0049,48,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0021699860226362944,-0.0009488792275078595,0.007953370300406605,0.0067440676018062605,0.001500000013038516,4.430499055662551,0.07732679602781103,0.5473164029313075,0.45268359706869254,rectangular_notch,0.6071428571428571,0.7555555555555555,0.39285714285714285,0.6160714285714286,0.7624309392265194,0.38392857142857145,0.0008315867868984747,0.002046629786491394,0.0022559319622814655,0.000699999975040555,nan,0.0,0.0,272.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0050,49,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0020442339591681957,0.0006352576310746372,0.01414459468063455,0.01018063988865204,0.001500000013038516,-20.796209632234508,-0.36296233001745126,0.050000000000000044,0.95,rotated_rect,0.5517928286852589,0.711168164313222,0.5292207792207793,0.4196675900277008,0.5912195121951219,1.327922077922078,0.001894084543945786,0.005144595168530941,0.0031806398183107376,0.00020000000949949026,nan,0.0,0.0,471.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0059,58,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0011437066132202744,-0.0003123096248600632,0.010706885155499675,0.007324837600463941,0.001500000013038516,-8.307611235333013,-0.14499516903223456,0.249264824213279,0.750735175786721,rotated_rect,0.7704918032786885,0.8703703703703703,0.1038961038961039,0.743142144638404,0.8526466380543634,0.2694805194805195,0.00043615659801843424,0.0017068851739168167,0.0003248373977839947,9.999994654208422e-05,nan,0.0,0.0,339.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0073,72,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.0016733627999201417,-0.0007126657874323428,0.009396184705990001,0.0067974630769992266,0.001500000013038516,-6.342489765416644,-0.11069732918056323,0.38995613916470273,0.6100438608352973,rotated_rect,0.7198697068403909,0.8371212121212122,0.2564102564102564,0.6993865030674846,0.8231046931407943,0.36752136752136755,0.0007334488260621358,0.0013961847871541977,0.0007974631153047085,0.0009999999310821295,nan,0.0,0.0,294.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0076,75,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,-0.0005510232876986265,0.0007573876646347344,0.011509760519356387,0.010065374035512307,0.001500000013038516,2.5308592927545135,0.04417182756326133,0.6948827298755713,0.30511727012442874,rectangular_notch,0.6534090909090909,0.7903780068728522,0.3342245989304813,0.5986394557823129,0.7489361702127659,0.5133689839572193,0.0009832625401781994,0.0005097603425383568,0.0030653737485408783,0.00020000000949949026,nan,0.0,0.0,499.0,train_median_depth,angle_magnitude_sigmoid,
rect_p2_0091,90,val,rectangular_notch,pilot_v2_rectangular_notch,0.5,0.6,0.5,0.00039815763011574745,0.000441582640632987,0.013777285637245121,0.009261116282414867,0.001500000013038516,6.845208391205176,0.11947142441167438,0.3509036538172152,0.6490963461827848,rotated_rect,0.42934782608695654,0.6007604562737643,0.5288461538461539,0.43636363636363634,0.6075949367088608,1.0384615384615385,0.0014838981449380717,0.005777285434305668,0.0017611165530979633,0.000699999975040555,nan,0.0,0.0,477.0,train_median_depth,angle_magnitude_sigmoid,
