sample_index,signal_normalization,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
676,none,0.0,0,8,40286.71484375,42.02140808105469
677,none,1.0,11,11,321.7074279785156,3.2283966541290283
678,none,1.0,6,6,133.71524047851562,1.5403611660003662
679,none,1.0,6,6,464.15667724609375,3.9794700145721436
680,none,1.0,5,5,185.50274658203125,2.1880316734313965
681,none,0.5,1,2,5080.00537109375,6.197629451751709
682,none,1.0,5,5,95.7497329711914,1.7603236436843872
683,none,1.0,6,6,434.2051086425781,4.185781955718994
684,none,1.0,6,6,427.8573303222656,4.1791534423828125
685,none,1.0,4,4,171.58616638183594,2.219768762588501
686,none,1.0,5,5,346.2801818847656,2.5594027042388916
687,none,1.0,7,7,847.9251708984375,5.5796966552734375
688,none,1.0,5,5,1549.720947265625,6.839920520782471
689,none,1.0,8,8,239.08224487304688,1.9504127502441406
690,none,1.0,5,5,33.71998977661133,0.8551077842712402
691,none,1.0,6,6,489.4014892578125,4.169192790985107
692,none,1.0,9,9,532.0850830078125,4.098687648773193
693,none,1.0,15,15,1372.639892578125,8.414491653442383
694,none,1.0,10,10,81.10901641845703,1.7878234386444092
695,none,1.0,2,2,72.90451049804688,0.7632465958595276
696,none,0.0,0,6,29967.76171875,30.491653442382812
697,none,1.0,16,16,2088.566162109375,11.56014633178711
698,none,1.0,16,16,1064.607666015625,6.833919525146484
699,none,1.0,9,9,517.8395385742188,3.9664716720581055
700,none,1.0,4,4,578.1228637695312,5.094440460205078
701,none,1.0,5,5,430.683837890625,4.208677291870117
702,none,1.0,16,16,1700.1099853515625,10.676072120666504
703,none,1.0,7,7,230.1942138671875,2.1535089015960693
704,none,1.0,13,13,589.6498413085938,4.477042198181152
705,none,1.0,5,5,42.520320892333984,1.2971807718276978
706,none,1.0,5,5,580.8778686523438,4.118196487426758
707,none,1.0,10,10,739.4447631835938,5.832763671875
708,none,1.0,4,4,161.8131103515625,1.6192219257354736
709,none,0.0,0,2,10306.828125,12.211392402648926
710,none,1.0,6,6,96.03970336914062,1.6258881092071533
711,none,1.0,6,6,284.5372619628906,2.7725048065185547
712,none,1.0,5,5,221.84555053710938,2.3508119583129883
713,none,0.0,0,6,30133.447265625,32.15653991699219
714,none,0.8,4,5,5261.59228515625,7.738296031951904
715,none,1.0,3,3,236.2779083251953,2.4468297958374023
716,none,1.0,3,3,496.2664794921875,3.943459987640381
717,none,1.0,7,7,136.8483123779297,1.8092767000198364
718,none,1.0,15,15,711.5314331054688,5.460521221160889
719,none,1.0,12,12,1958.6544189453125,11.262857437133789
720,none,1.0,4,4,103.71223449707031,1.9295048713684082
721,none,1.0,12,12,1180.2640380859375,5.945858001708984
722,none,1.0,6,6,236.82510375976562,3.204468011856079
723,none,1.0,10,10,1180.2894287109375,7.3815693855285645
724,none,1.0,4,4,202.6219940185547,2.0575103759765625
725,none,1.0,5,5,574.7118530273438,4.233185291290283
726,none,1.0,6,6,81.4307861328125,1.683820366859436
727,none,1.0,9,9,222.34410095214844,2.871391534805298
728,none,1.0,16,16,1366.0780029296875,9.442991256713867
729,none,1.0,12,12,1107.0657958984375,6.630609512329102
730,none,1.0,3,3,144.2432098388672,1.5407378673553467
731,none,1.0,5,5,710.5225219726562,5.8642258644104
732,none,1.0,6,6,364.2193298339844,3.5085344314575195
733,none,1.0,6,6,159.3055419921875,2.1793079376220703
734,none,1.0,4,4,172.93821716308594,2.128628730773926
735,none,1.0,4,4,122.75801849365234,1.8795723915100098
736,none,1.0,11,11,1162.8297119140625,9.441317558288574
737,none,1.0,6,6,2078.524169921875,8.300165176391602
738,none,1.0,4,4,51.371131896972656,0.8176395893096924
739,none,1.0,8,8,303.09674072265625,3.1054513454437256
740,none,1.0,6,6,439.132568359375,3.423126459121704
741,none,1.0,6,6,900.430908203125,5.896152973175049
742,none,1.0,4,4,769.9639892578125,5.358234882354736
743,none,1.0,4,4,72.9548110961914,1.5727227926254272
744,none,1.0,6,6,963.9598388671875,5.639804840087891
745,none,1.0,2,2,906.30517578125,5.565383434295654
746,none,1.0,10,10,2604.2685546875,11.887409210205078
747,none,1.0,10,10,1594.860595703125,10.051608085632324
748,none,1.0,5,5,90.45079040527344,1.6176097393035889
749,none,1.0,6,6,133.829833984375,1.9052621126174927
750,none,1.0,4,4,224.15603637695312,2.199962854385376
751,none,1.0,3,3,139.85528564453125,2.2685317993164062
752,none,0.0,0,0,638.91015625,3.6154043674468994
753,none,1.0,11,11,3136.300048828125,16.325572967529297
754,none,1.0,3,3,235.32203674316406,2.4305150508880615
755,none,1.0,8,8,889.7373657226562,7.104720592498779
756,none,1.0,6,6,160.05670166015625,2.429457187652588
757,none,1.0,9,9,1160.6077880859375,6.221980094909668
758,none,1.0,16,16,3419.55615234375,15.54699993133545
759,none,1.0,15,15,1150.5872802734375,8.152002334594727
760,none,1.0,3,3,295.0838928222656,3.2069289684295654
761,none,0.8,4,5,7092.28173828125,15.332942008972168
762,none,1.0,2,2,184.86643981933594,1.9468117952346802
763,none,0.7777777777777778,7,9,10491.7783203125,13.784528732299805
764,none,1.0,2,2,72.72457885742188,1.279939889907837
765,none,1.0,9,9,955.158935546875,7.005796909332275
766,none,1.0,10,10,362.4345703125,3.555154800415039
767,none,1.0,3,3,107.57255554199219,1.5950706005096436
768,none,1.0,4,4,53.37411117553711,0.939971923828125
769,none,0.75,6,8,10461.138671875,13.744656562805176
770,none,1.0,6,6,247.71142578125,2.348477602005005
771,none,0.0,0,5,25142.6796875,26.541109085083008
772,none,0.0,0,5,24950.255859375,25.113924026489258
773,none,1.0,4,4,102.84452819824219,1.9775692224502563
774,none,1.0,6,6,2057.3056640625,11.997058868408203
775,none,1.0,10,10,297.77880859375,2.7529687881469727
776,none,1.0,4,4,638.6312255859375,5.8773369789123535
777,none,1.0,6,6,259.1706237792969,2.783681631088257
778,none,1.0,7,7,593.0269775390625,4.291001796722412
779,none,0.8888888888888888,8,9,5640.494140625,10.34922981262207
780,none,1.0,5,5,613.9187622070312,4.6458611488342285
781,none,1.0,9,9,632.1259155273438,6.0706281661987305
782,none,1.0,8,8,550.6677856445312,4.47202730178833
783,none,0.0,0,6,29959.931640625,30.427671432495117
784,none,1.0,4,4,209.68026733398438,2.179485559463501
785,none,1.0,6,6,1091.8865966796875,5.789875030517578
