sample_index,signal_normalization,conditioning_mode,encoder_type,point_signal_mode,defect_iou,defect_area_pred,defect_area_label,mu_mse,mu_mae
788,per_sample_zscore,concat,mlp,none,0.0,0,4,19960.0703125,20.022388458251953
789,per_sample_zscore,concat,mlp,none,1.0,12,12,383.4042053222656,3.8021955490112305
790,per_sample_zscore,concat,mlp,none,0.0,0,4,19967.841796875,20.203365325927734
791,per_sample_zscore,concat,mlp,none,1.0,11,11,422.05474853515625,4.012234687805176
792,per_sample_zscore,concat,mlp,none,1.0,4,4,155.5906219482422,1.993955135345459
793,per_sample_zscore,concat,mlp,none,1.0,5,5,452.4842834472656,3.3357994556427
794,per_sample_zscore,concat,mlp,none,1.0,6,6,151.6803741455078,1.8817903995513916
795,per_sample_zscore,concat,mlp,none,1.0,8,8,854.862548828125,7.280864715576172
796,per_sample_zscore,concat,mlp,none,1.0,13,13,111.00038146972656,1.8944153785705566
797,per_sample_zscore,concat,mlp,none,1.0,2,2,16.72410774230957,0.4887898564338684
798,per_sample_zscore,concat,mlp,none,1.0,10,10,40.13975524902344,1.079032063484192
799,per_sample_zscore,concat,mlp,none,1.0,11,11,293.30377197265625,4.081713676452637
800,per_sample_zscore,concat,mlp,none,1.0,3,3,11.549736022949219,0.3981665074825287
801,per_sample_zscore,concat,mlp,none,1.0,9,9,240.4089813232422,2.397674083709717
802,per_sample_zscore,concat,mlp,none,1.0,9,9,851.4599609375,5.7029290199279785
803,per_sample_zscore,concat,mlp,none,1.0,3,3,53.09444046020508,1.3527867794036865
804,per_sample_zscore,concat,mlp,none,1.0,15,15,280.8006286621094,3.139214515686035
805,per_sample_zscore,concat,mlp,none,1.0,7,7,477.2735900878906,4.5849480628967285
806,per_sample_zscore,concat,mlp,none,1.0,8,8,44.37556076049805,1.2125576734542847
807,per_sample_zscore,concat,mlp,none,1.0,6,6,159.8372802734375,2.235154151916504
808,per_sample_zscore,concat,mlp,none,0.8571428571428571,6,7,5151.796875,6.803040504455566
809,per_sample_zscore,concat,mlp,none,1.0,9,9,878.4859008789062,4.818054676055908
810,per_sample_zscore,concat,mlp,none,1.0,15,15,344.2940673828125,3.680934429168701
811,per_sample_zscore,concat,mlp,none,0.0,0,5,25234.58984375,26.992950439453125
812,per_sample_zscore,concat,mlp,none,1.0,4,4,44.33987808227539,0.9378108978271484
813,per_sample_zscore,concat,mlp,none,1.0,13,13,696.1570434570312,5.162934303283691
814,per_sample_zscore,concat,mlp,none,1.0,9,9,296.1380920410156,2.6428322792053223
815,per_sample_zscore,concat,mlp,none,1.0,10,10,2071.951171875,12.509347915649414
816,per_sample_zscore,concat,mlp,none,1.0,6,6,143.9525146484375,2.1493399143218994
817,per_sample_zscore,concat,mlp,none,0.5,2,4,9980.240234375,10.053625106811523
818,per_sample_zscore,concat,mlp,none,1.0,4,4,419.7168273925781,3.569725513458252
819,per_sample_zscore,concat,mlp,none,1.0,4,4,457.4954528808594,4.2113776206970215
820,per_sample_zscore,concat,mlp,none,1.0,13,13,283.8640441894531,2.935774564743042
821,per_sample_zscore,concat,mlp,none,1.0,9,9,111.6971435546875,1.7292355298995972
822,per_sample_zscore,concat,mlp,none,1.0,5,5,62.41071701049805,1.2868915796279907
823,per_sample_zscore,concat,mlp,none,1.0,6,6,87.16796875,1.6584665775299072
824,per_sample_zscore,concat,mlp,none,1.0,4,4,4.866252422332764,0.28125622868537903
825,per_sample_zscore,concat,mlp,none,1.0,9,9,122.33665466308594,1.2887673377990723
826,per_sample_zscore,concat,mlp,none,1.0,16,16,453.94561767578125,3.700313091278076
827,per_sample_zscore,concat,mlp,none,1.0,12,12,517.0897827148438,5.158783912658691
828,per_sample_zscore,concat,mlp,none,1.0,3,3,25.941469192504883,0.7844070196151733
829,per_sample_zscore,concat,mlp,none,1.0,4,4,33.31727600097656,0.8669184446334839
830,per_sample_zscore,concat,mlp,none,1.0,8,8,173.09535217285156,1.8695589303970337
831,per_sample_zscore,concat,mlp,none,1.0,11,11,164.25460815429688,2.2972018718719482
832,per_sample_zscore,concat,mlp,none,1.0,9,9,83.66132354736328,0.9997818470001221
833,per_sample_zscore,concat,mlp,none,1.0,12,12,28.4724063873291,0.8636434674263
834,per_sample_zscore,concat,mlp,none,1.0,4,4,28.99308967590332,0.665961742401123
835,per_sample_zscore,concat,mlp,none,1.0,9,9,212.0648193359375,2.008369207382202
836,per_sample_zscore,concat,mlp,none,1.0,9,9,110.76614379882812,1.7035211324691772
837,per_sample_zscore,concat,mlp,none,1.0,6,6,142.3957061767578,1.8749663829803467
838,per_sample_zscore,concat,mlp,none,1.0,8,8,153.14671325683594,2.0567140579223633
839,per_sample_zscore,concat,mlp,none,1.0,6,6,41.1420783996582,0.9681951403617859
840,per_sample_zscore,concat,mlp,none,1.0,9,9,226.70367431640625,2.449490547180176
841,per_sample_zscore,concat,mlp,none,1.0,7,7,206.39552307128906,2.257046699523926
842,per_sample_zscore,concat,mlp,none,1.0,6,6,74.7952651977539,1.3437179327011108
843,per_sample_zscore,concat,mlp,none,1.0,6,6,21.75927734375,0.8541407585144043
844,per_sample_zscore,concat,mlp,none,1.0,11,11,907.4771728515625,7.662072658538818
845,per_sample_zscore,concat,mlp,none,1.0,6,6,75.20413970947266,1.6026917695999146
846,per_sample_zscore,concat,mlp,none,1.0,6,6,904.13671875,6.433976173400879
847,per_sample_zscore,concat,mlp,none,1.0,6,6,475.83990478515625,3.873619556427002
848,per_sample_zscore,concat,mlp,none,1.0,9,9,214.3992919921875,1.890441656112671
849,per_sample_zscore,concat,mlp,none,1.0,14,14,272.6385192871094,2.814713716506958
850,per_sample_zscore,concat,mlp,none,1.0,2,2,6.18088436126709,0.36798208951950073
851,per_sample_zscore,concat,mlp,none,1.0,6,6,70.3324966430664,1.3240875005722046
852,per_sample_zscore,concat,mlp,none,0.0,0,5,25015.826171875,25.90755271911621
853,per_sample_zscore,concat,mlp,none,1.0,5,5,70.36793518066406,1.2860163450241089
854,per_sample_zscore,concat,mlp,none,1.0,6,6,50.91351318359375,0.9099459648132324
855,per_sample_zscore,concat,mlp,none,1.0,4,4,780.2716064453125,5.425227642059326
856,per_sample_zscore,concat,mlp,none,0.0,0,2,9980.20703125,10.060921669006348
857,per_sample_zscore,concat,mlp,none,1.0,7,7,52.75954818725586,0.940213680267334
858,per_sample_zscore,concat,mlp,none,1.0,3,3,26.614145278930664,0.6906368732452393
859,per_sample_zscore,concat,mlp,none,1.0,6,6,338.19354248046875,3.1440680027008057
860,per_sample_zscore,concat,mlp,none,1.0,6,6,3.97004771232605,0.2532418668270111
861,per_sample_zscore,concat,mlp,none,1.0,5,5,71.6764144897461,1.2686538696289062
862,per_sample_zscore,concat,mlp,none,1.0,4,4,322.2240905761719,2.6479849815368652
863,per_sample_zscore,concat,mlp,none,1.0,6,6,433.1368713378906,3.436448812484741
864,per_sample_zscore,concat,mlp,none,1.0,9,9,587.4849853515625,4.581527233123779
865,per_sample_zscore,concat,mlp,none,1.0,6,6,48.41596603393555,1.1386163234710693
866,per_sample_zscore,concat,mlp,none,1.0,13,13,158.26593017578125,1.981860876083374
867,per_sample_zscore,concat,mlp,none,1.0,2,2,101.96614837646484,1.6306825876235962
868,per_sample_zscore,concat,mlp,none,1.0,6,6,68.62276458740234,1.2591545581817627
869,per_sample_zscore,concat,mlp,none,1.0,4,4,12.136921882629395,0.488213449716568
870,per_sample_zscore,concat,mlp,none,1.0,5,5,482.4670104980469,4.220541477203369
871,per_sample_zscore,concat,mlp,none,1.0,3,3,36.097007751464844,1.023604393005371
872,per_sample_zscore,concat,mlp,none,0.0,0,3,15340.216796875,17.71460723876953
873,per_sample_zscore,concat,mlp,none,1.0,6,6,216.41632080078125,2.1752707958221436
874,per_sample_zscore,concat,mlp,none,1.0,2,2,184.86471557617188,1.8646044731140137
875,per_sample_zscore,concat,mlp,none,0.8333333333333334,5,6,5191.93798828125,7.263459205627441
876,per_sample_zscore,concat,mlp,none,0.0,0,0,4.989717960357666,0.17857909202575684
877,per_sample_zscore,concat,mlp,none,1.0,7,7,89.73336029052734,1.6380127668380737
878,per_sample_zscore,concat,mlp,none,1.0,5,5,357.71295166015625,3.1194210052490234
879,per_sample_zscore,concat,mlp,none,1.0,12,12,142.74949645996094,2.3630306720733643
880,per_sample_zscore,concat,mlp,none,1.0,5,5,129.78224182128906,2.0486910343170166
881,per_sample_zscore,concat,mlp,none,1.0,4,4,89.20966339111328,1.8277617692947388
882,per_sample_zscore,concat,mlp,none,1.0,4,4,12.438117027282715,0.5199110507965088
883,per_sample_zscore,concat,mlp,none,1.0,14,14,64.24848175048828,1.1786504983901978
884,per_sample_zscore,concat,mlp,none,1.0,5,5,85.8568344116211,1.1548103094100952
885,per_sample_zscore,concat,mlp,none,1.0,4,4,125.35454559326172,1.8605188131332397
886,per_sample_zscore,concat,mlp,none,1.0,9,9,155.18862915039062,2.1023952960968018
887,per_sample_zscore,concat,mlp,none,1.0,6,6,108.60376739501953,1.4967923164367676
888,per_sample_zscore,concat,mlp,none,0.0,0,4,19963.234375,20.142637252807617
889,per_sample_zscore,concat,mlp,none,1.0,4,4,91.28001403808594,1.635809302330017
